event_id,transaction_id,account_id,protocol_id,event_type,token_id,amount,collateral_amount,debt_amount,timestamp
7379,11606,211,2,BORROW,2,592.408095,1280.0310335377,592.408095,2025-04-15 13:58:35
7380,11608,391,1,LIQUIDATION,2,9004.260897,8749.9798926926,9004.260897,2025-04-15 14:08:31
7381,11609,847,3,REPAY,1,393.987302,,393.987302,2025-04-15 14:17:16
7382,11610,721,1,REPAY,5,1874.301068,,1874.301068,2025-04-15 14:44:38
7383,11611,532,3,REPAY,3,648.490841,,648.490841,2025-04-15 14:50:36
7384,11612,77,2,REPAY,4,122.49075,,122.49075,2025-04-15 15:02:01
7385,11614,612,3,WITHDRAW,3,7318.913154,,,2025-04-15 15:46:12
7386,11615,451,4,REPAY,5,203.189018,,203.189018,2025-04-15 15:50:13
7387,11616,443,1,REPAY,4,2.959685,,2.959685,2025-04-15 16:28:46
7388,11617,997,3,REPAY,5,227.629574,,227.629574,2025-04-15 16:39:23
7389,11618,750,2,REPAY,1,5541.409421,,5541.409421,2025-04-15 16:50:28
7390,11620,239,4,REPAY,4,45.851136,,45.851136,2025-04-15 17:15:44
7391,11623,225,3,WITHDRAW,5,9453.483675,,,2025-04-15 17:45:02
7392,11624,665,3,REPAY,2,44.882332,,44.882332,2025-04-15 18:03:10
7393,11626,980,1,LIQUIDATION,1,104.749409,109.8117606915,104.749409,2025-04-15 18:46:37
7394,11627,754,2,BORROW,4,7087.993018,10586.4172290326,7087.993018,2025-04-15 18:52:33
7395,11629,505,4,REPAY,3,3.405757,,3.405757,2025-04-15 19:04:39
7396,11630,543,3,REPAY,1,93.115838,,93.115838,2025-04-15 19:17:26
7397,11631,19,1,REPAY,5,925.511353,,925.511353,2025-04-15 19:27:46
7398,11632,946,2,LIQUIDATION,4,1191.561635,1121.6632223824,1191.561635,2025-04-15 19:29:52
7399,11633,513,2,LIQUIDATION,2,4370.914499,4665.6866222439,4370.914499,2025-04-15 19:47:20
7400,11634,299,4,REPAY,1,1.142037,,1.142037,2025-04-15 19:57:38
7401,11635,142,3,BORROW,3,2965.126516,3575.4724603464,2965.126516,2025-04-15 20:15:17
7402,11636,88,3,DEPOSIT,5,6284.43519,6284.43519,,2025-04-15 20:16:06
7403,11637,170,3,REPAY,2,391.741604,,391.741604,2025-04-15 20:20:17
7404,11638,847,4,BORROW,4,7544.233109,11122.8006166145,7544.233109,2025-04-15 20:31:03
7405,11641,278,3,REPAY,4,33.516496,,33.516496,2025-04-15 21:10:56
7406,11642,872,4,REPAY,4,41.005785,,41.005785,2025-04-15 21:41:18
7407,11644,252,2,LIQUIDATION,2,12636.28517,13502.0813975158,12636.28517,2025-04-15 22:37:54
7408,11645,126,3,REPAY,2,109.771015,,109.771015,2025-04-15 22:38:21
7409,11646,449,3,REPAY,3,0.000785,,0.000785,2025-04-15 23:02:51
7410,11647,264,1,BORROW,5,5017.255254,12368.7755679147,5017.255254,2025-04-15 23:05:23
7411,11648,784,3,REPAY,1,1736.866769,,1736.866769,2025-04-15 23:09:18
7412,11651,889,1,REPAY,2,278.160033,,278.160033,2025-04-15 23:18:17
7413,11653,86,2,REPAY,1,0.058007,,0.058007,2025-04-15 23:41:42
7414,11654,239,4,REPAY,1,0.959939,,0.959939,2025-04-16 00:09:40
7415,11655,232,4,REPAY,4,0.603784,,0.603784,2025-04-16 00:15:54
7416,11656,133,1,WITHDRAW,4,6056.968385,,,2025-04-16 00:24:40
7417,11657,59,3,REPAY,5,0.000526,,0.000526,2025-04-16 01:13:00
7418,11658,575,3,DEPOSIT,4,4376.033008,4376.033008,,2025-04-16 01:19:18
7419,11659,713,1,REPAY,1,103.792771,,103.792771,2025-04-16 01:54:44
7420,11660,882,2,REPAY,3,3745.247463,,3745.247463,2025-04-16 02:00:16
7421,11661,353,2,REPAY,4,1.189554,,1.189554,2025-04-16 02:02:41
7422,11662,8,4,REPAY,1,373.014501,,373.014501,2025-04-16 02:27:07
7423,11663,811,2,BORROW,3,1160.510498,2801.3560359895,1160.510498,2025-04-16 02:53:30
7424,11664,155,1,REPAY,3,802.862363,,802.862363,2025-04-16 03:11:46
7425,11667,267,3,REPAY,2,1257.431792,,1257.431792,2025-04-16 03:22:36
7426,11668,475,2,BORROW,5,7994.529992,10233.4666593881,7994.529992,2025-04-16 03:27:05
7427,11669,836,1,REPAY,2,41.579398,,41.579398,2025-04-16 03:47:00
7428,11671,567,3,BORROW,3,3457.120809,7206.9562355046,3457.120809,2025-04-16 03:53:21
7429,11672,292,1,WITHDRAW,3,1241.53531,,,2025-04-16 04:04:00
7430,11674,525,1,WITHDRAW,1,3196.285784,,,2025-04-16 04:31:02
7431,11675,596,2,REPAY,2,523.269323,,523.269323,2025-04-16 04:52:27
7432,11676,887,1,REPAY,4,0.002547,,0.002547,2025-04-16 05:07:51
7433,11678,109,2,REPAY,4,19.271592,,19.271592,2025-04-16 06:29:01
7434,11679,521,1,DEPOSIT,1,6759.608712,6759.608712,,2025-04-16 06:32:27
7435,11680,316,4,LIQUIDATION,2,2851.806138,2557.6477598753,2851.806138,2025-04-16 06:42:06
7436,11681,246,2,REPAY,4,1308.447524,,1308.447524,2025-04-16 06:59:32
7437,11682,267,3,BORROW,2,2899.418642,5495.5674463129,2899.418642,2025-04-16 07:37:19
7438,11684,855,4,BORROW,3,2397.461377,3549.0201994194,2397.461377,2025-04-16 07:55:50
7439,11685,762,3,REPAY,3,10.451969,,10.451969,2025-04-16 07:56:41
7440,11687,102,4,REPAY,3,96.091915,,96.091915,2025-04-16 08:11:36
7441,11688,662,4,WITHDRAW,5,1879.689136,,,2025-04-16 08:22:01
7442,11689,484,2,DEPOSIT,1,7970.833296,7970.833296,,2025-04-16 09:19:26
7443,11690,70,2,WITHDRAW,2,2804.759333,,,2025-04-16 09:23:28
7444,11691,461,3,DEPOSIT,3,7038.469403,7038.469403,,2025-04-16 09:27:30
7445,11693,243,1,REPAY,1,0.002875,,0.002875,2025-04-16 10:42:23
7446,11694,113,4,REPAY,1,5399.268027,,5399.268027,2025-04-16 10:56:13
7447,11695,967,1,REPAY,5,3.102064,,3.102064,2025-04-16 11:03:29
7448,11696,128,1,LIQUIDATION,5,565.353153,524.1467617588,565.353153,2025-04-16 11:08:56
7449,11697,938,3,REPAY,4,12.542576,,12.542576,2025-04-16 11:27:10
7450,11698,372,3,REPAY,1,0.330558,,0.330558,2025-04-16 11:27:28
7451,11699,636,4,BORROW,5,4262.383153,8506.3890303035,4262.383153,2025-04-16 11:49:10
7452,11700,748,1,DEPOSIT,5,2285.419761,2285.419761,,2025-04-16 11:57:49
7453,11701,220,1,REPAY,3,135.736879,,135.736879,2025-04-16 12:02:56
7454,11705,945,3,REPAY,4,0.022676,,0.022676,2025-04-16 13:01:00
7455,11707,829,1,BORROW,5,9136.00592,18798.6383380593,9136.00592,2025-04-16 13:27:19
7456,11709,486,1,REPAY,4,569.934661,,569.934661,2025-04-16 13:34:29
7457,11714,515,3,BORROW,1,624.199159,994.591276716,624.199159,2025-04-16 15:36:46
7458,11715,70,1,BORROW,3,2336.415953,4937.8729791334,2336.415953,2025-04-16 15:48:39
7459,11716,561,3,REPAY,1,6.755751,,6.755751,2025-04-16 16:51:18
7460,11717,633,3,REPAY,4,0.901685,,0.901685,2025-04-16 17:12:20
7461,11718,492,3,REPAY,4,3871.378429,,3871.378429,2025-04-16 17:12:51
7462,11720,88,2,REPAY,2,51.305963,,51.305963,2025-04-16 17:38:12
7463,11721,408,3,REPAY,2,0.311528,,0.311528,2025-04-16 17:40:45
7464,11722,671,2,DEPOSIT,2,7984.744169,7984.744169,,2025-04-16 18:12:58
7465,11723,563,2,LIQUIDATION,5,8435.252329,7920.4410750187,8435.252329,2025-04-16 18:38:35
7466,11724,84,1,REPAY,3,0.044228,,0.044228,2025-04-16 19:29:40
7467,11726,817,4,REPAY,4,0.024217,,0.024217,2025-04-16 20:26:15
7468,11727,316,1,DEPOSIT,4,6471.187317,6471.187317,,2025-04-16 22:34:31
7469,11728,59,3,REPAY,3,0.0,,0.0,2025-04-16 22:37:16
7470,11729,683,4,DEPOSIT,4,6479.535091,6479.535091,,2025-04-16 22:37:40
7471,11732,950,1,REPAY,5,367.881132,,367.881132,2025-04-16 23:12:59
7472,11733,997,4,REPAY,5,496.245838,,496.245838,2025-04-16 23:15:37
7473,11734,213,1,REPAY,1,458.65031,,458.65031,2025-04-16 23:21:22
7474,11735,452,1,REPAY,3,24.970756,,24.970756,2025-04-16 23:45:19
7475,11736,652,4,LIQUIDATION,5,3395.172255,3716.1275439878,3395.172255,2025-04-16 23:58:57
7476,11738,140,3,REPAY,1,2.012847,,2.012847,2025-04-17 00:16:20
7477,11740,590,1,REPAY,4,248.719242,,248.719242,2025-04-17 00:39:57
7478,11741,788,2,REPAY,2,268.448501,,268.448501,2025-04-17 00:56:46
7479,11742,838,2,DEPOSIT,3,2219.556698,2219.556698,,2025-04-17 01:13:22
7480,11744,942,4,REPAY,2,541.181451,,541.181451,2025-04-17 01:49:03
7481,11745,548,1,REPAY,2,1057.857967,,1057.857967,2025-04-17 02:11:26
7482,11746,167,4,WITHDRAW,4,8647.559613,,,2025-04-17 02:12:16
7483,11747,664,1,REPAY,4,0.008356,,0.008356,2025-04-17 02:26:30
7484,11750,275,3,REPAY,1,0.310601,,0.310601,2025-04-17 03:05:25
7485,11751,620,2,REPAY,5,0.266872,,0.266872,2025-04-17 03:09:02
7486,11752,958,4,DEPOSIT,3,8810.008749,8810.008749,,2025-04-17 03:14:34
7487,11753,673,4,REPAY,3,1731.742437,,1731.742437,2025-04-17 03:15:04
7488,11755,144,1,DEPOSIT,2,7990.402344,7990.402344,,2025-04-17 03:16:17
7489,11756,417,4,REPAY,4,21.007747,,21.007747,2025-04-17 03:24:40
7490,11757,47,1,DEPOSIT,1,1861.06541,1861.06541,,2025-04-17 03:26:02
7491,11758,653,2,REPAY,2,0.824801,,0.824801,2025-04-17 03:34:56
7492,11760,866,3,WITHDRAW,4,8362.895692,,,2025-04-17 03:53:46
7493,11761,893,1,REPAY,4,5.822735,,5.822735,2025-04-17 04:10:14
7494,11763,431,2,REPAY,4,0.002683,,0.002683,2025-04-17 05:36:04
7495,11765,551,4,BORROW,2,568.129253,898.2652322923,568.129253,2025-04-17 05:50:19
7496,11766,631,1,REPAY,1,30.198046,,30.198046,2025-04-17 05:55:58
7497,11767,581,3,REPAY,5,2631.595833,,2631.595833,2025-04-17 06:29:56
7498,11768,429,1,BORROW,4,6166.245496,15210.7750779839,6166.245496,2025-04-17 06:31:14
7499,11769,835,1,REPAY,5,70.328385,,70.328385,2025-04-17 06:39:07
7500,11770,640,3,REPAY,2,0.907324,,0.907324,2025-04-17 06:47:48
7501,11772,732,4,REPAY,2,21.925429,,21.925429,2025-04-17 07:42:31
7502,11774,592,3,REPAY,4,3.011585,,3.011585,2025-04-17 08:03:34
7503,11775,883,4,BORROW,5,3669.250169,8698.7580053825,3669.250169,2025-04-17 08:13:49
7504,11776,765,3,REPAY,4,4.6e-05,,4.6e-05,2025-04-17 08:25:23
7505,11777,428,1,WITHDRAW,5,3137.875066,,,2025-04-17 08:35:46
7506,11778,52,4,REPAY,1,4.411084,,4.411084,2025-04-17 08:57:39
7507,11779,84,3,DEPOSIT,3,9704.594104,9704.594104,,2025-04-17 09:35:56
7508,11781,958,4,REPAY,4,0.000462,,0.000462,2025-04-17 09:46:26
7509,11782,636,3,LIQUIDATION,3,13159.729725,13670.5247934386,13159.729725,2025-04-17 09:48:19
7510,11783,113,2,REPAY,5,4628.634296,,4628.634296,2025-04-17 09:54:42
7511,11785,589,3,LIQUIDATION,5,9831.107179,11495.972943957,9831.107179,2025-04-17 10:34:31
7512,11786,811,4,REPAY,2,971.180968,,971.180968,2025-04-17 10:51:14
7513,11787,300,2,DEPOSIT,3,6204.509761,6204.509761,,2025-04-17 10:57:03
7514,11788,68,4,WITHDRAW,2,1447.851388,,,2025-04-17 11:35:01
7515,11789,178,3,REPAY,4,8e-06,,8e-06,2025-04-17 11:51:44
7516,11790,752,2,REPAY,1,3167.932448,,3167.932448,2025-04-17 11:53:11
7517,11791,711,1,REPAY,1,9.534703,,9.534703,2025-04-17 12:02:58
7518,11792,751,2,REPAY,2,1.087908,,1.087908,2025-04-17 12:24:22
7519,11794,241,1,LIQUIDATION,5,4586.847086,5010.5476851198,4586.847086,2025-04-17 13:20:41
7520,11795,13,4,BORROW,4,3210.668126,4528.8525578079,3210.668126,2025-04-17 13:35:37
7521,11796,292,4,DEPOSIT,4,5803.90682,5803.90682,,2025-04-17 13:48:46
7522,11797,423,1,DEPOSIT,3,1019.462274,1019.462274,,2025-04-17 13:49:53
7523,11802,543,1,REPAY,3,244.14962,,244.14962,2025-04-17 15:48:26
7524,11803,939,1,REPAY,1,0.074366,,0.074366,2025-04-17 16:06:23
7525,11804,997,1,REPAY,1,59.99651,,59.99651,2025-04-17 16:13:46
7526,11805,769,3,WITHDRAW,5,8166.321797,,,2025-04-17 17:03:53
7527,11808,786,1,REPAY,3,9.950208,,9.950208,2025-04-17 17:36:48
7528,11809,827,2,BORROW,2,1385.623664,2872.8233495678,1385.623664,2025-04-17 17:37:21
7529,11810,471,1,DEPOSIT,2,7456.178591,7456.178591,,2025-04-17 17:54:34
7530,11811,533,2,REPAY,1,0.865152,,0.865152,2025-04-17 18:23:21
7531,11814,334,1,BORROW,4,6704.021021,14331.6211987928,6704.021021,2025-04-17 19:01:29
7532,11815,559,2,REPAY,5,64.352222,,64.352222,2025-04-17 19:09:21
7533,11817,707,2,REPAY,4,5.690636,,5.690636,2025-04-17 19:30:49
7534,11818,343,2,LIQUIDATION,2,61.757641,52.9762822116,61.757641,2025-04-17 19:33:53
7535,11819,224,4,REPAY,2,90.816551,,90.816551,2025-04-17 19:38:52
7536,11822,742,1,WITHDRAW,2,499.962579,,,2025-04-17 19:55:56
7537,11825,259,2,REPAY,2,13.085092,,13.085092,2025-04-17 20:47:51
7538,11827,262,4,BORROW,4,3796.787058,7977.178370275,3796.787058,2025-04-17 21:21:06
7539,11828,737,3,LIQUIDATION,3,3948.76542,4512.4209672385,3948.76542,2025-04-17 21:22:52
7540,11829,632,3,BORROW,1,8342.062176,18763.0770816245,8342.062176,2025-04-17 21:29:43
7541,11830,480,3,REPAY,1,773.350114,,773.350114,2025-04-17 21:29:44
7542,11833,959,3,REPAY,1,8.551883,,8.551883,2025-04-17 22:10:48
7543,11835,934,4,BORROW,5,5688.149165,9065.2974939061,5688.149165,2025-04-17 22:28:35
7544,11836,792,3,REPAY,4,1695.910346,,1695.910346,2025-04-17 23:06:25
7545,11837,951,3,LIQUIDATION,5,1.895147,1.8078868927,1.895147,2025-04-17 23:16:35
7546,11838,588,4,LIQUIDATION,2,6466.8939,5942.6947011281,6466.8939,2025-04-17 23:39:34
7547,11839,687,2,LIQUIDATION,2,522.168992,612.0990299713,522.168992,2025-04-17 23:49:10
7548,11840,126,4,REPAY,4,16.125582,,16.125582,2025-04-18 00:22:18
7549,11841,648,3,DEPOSIT,2,9928.098141,9928.098141,,2025-04-18 00:54:00
7550,11842,569,2,REPAY,2,46.82807,,46.82807,2025-04-18 01:15:36
7551,11844,541,3,LIQUIDATION,3,2348.080863,2321.7921076924,2348.080863,2025-04-18 01:44:14
7552,11845,600,3,REPAY,2,0.006482,,0.006482,2025-04-18 01:49:40
7553,11847,614,1,WITHDRAW,3,2133.407947,,,2025-04-18 02:01:34
7554,11849,249,2,REPAY,2,75.464237,,75.464237,2025-04-18 02:10:41
7555,11850,559,2,REPAY,2,336.669595,,336.669595,2025-04-18 02:22:23
7556,11852,224,2,REPAY,4,61.865784,,61.865784,2025-04-18 02:36:51
7557,11853,113,4,REPAY,3,1770.103811,,1770.103811,2025-04-18 02:41:40
7558,11854,761,4,DEPOSIT,3,8123.541057,8123.541057,,2025-04-18 02:50:43
7559,11855,114,3,WITHDRAW,1,542.986032,,,2025-04-18 02:51:39
7560,11856,383,4,REPAY,5,184.67193,,184.67193,2025-04-18 02:58:35
7561,11858,453,1,BORROW,5,3901.95254,8164.0397352282,3901.95254,2025-04-18 03:04:05
7562,11860,855,4,LIQUIDATION,2,2397.461377,2491.3610585722,2397.461377,2025-04-18 03:30:19
7563,11862,149,2,LIQUIDATION,1,564.195638,453.309621188,564.195638,2025-04-18 04:05:18
7564,11863,809,3,DEPOSIT,1,8879.405773,8879.405773,,2025-04-18 04:23:34
7565,11864,751,4,DEPOSIT,2,3028.264432,3028.264432,,2025-04-18 04:44:22
7566,11865,21,2,REPAY,3,0.061162,,0.061162,2025-04-18 04:45:32
7567,11867,626,1,REPAY,3,18.951788,,18.951788,2025-04-18 04:50:08
7568,11868,811,2,REPAY,5,31.497236,,31.497236,2025-04-18 04:52:33
7569,11869,264,4,LIQUIDATION,5,6200.280389,6713.7928760919,6200.280389,2025-04-18 04:59:43
7570,11871,627,1,REPAY,5,1.049921,,1.049921,2025-04-18 05:12:35
7571,11873,469,1,WITHDRAW,1,9938.587921,,,2025-04-18 06:49:04
7572,11875,41,4,REPAY,5,0.021124,,0.021124,2025-04-18 07:46:31
7573,11876,677,3,REPAY,5,1290.022046,,1290.022046,2025-04-18 07:53:55
7574,11877,184,4,REPAY,2,1946.124001,,1946.124001,2025-04-18 08:01:06
7575,11878,125,1,DEPOSIT,2,3354.017222,3354.017222,,2025-04-18 08:01:40
7576,11879,275,4,REPAY,4,0.031975,,0.031975,2025-04-18 08:20:45
7577,11881,145,4,REPAY,4,1669.868155,,1669.868155,2025-04-18 08:32:11
7578,11883,381,4,BORROW,4,5136.163564,11027.5721070586,5136.163564,2025-04-18 08:43:35
7579,11884,244,3,REPAY,5,935.107201,,935.107201,2025-04-18 08:43:56
7580,11886,483,3,REPAY,2,7.6e-05,,7.6e-05,2025-04-18 09:00:24
7581,11896,188,4,REPAY,1,1025.385713,,1025.385713,2025-04-18 10:37:07
7582,11897,265,4,REPAY,1,46.667382,,46.667382,2025-04-18 11:00:54
7583,11898,499,4,REPAY,3,8178.846046,,8178.846046,2025-04-18 11:04:00
7584,11899,405,1,REPAY,2,42.272634,,42.272634,2025-04-18 11:04:01
7585,11900,702,3,DEPOSIT,4,1763.658239,1763.658239,,2025-04-18 11:36:34
7586,11901,397,3,LIQUIDATION,3,8838.202377,9661.7846705363,8838.202377,2025-04-18 11:52:37
7587,11903,667,3,REPAY,3,0.058867,,0.058867,2025-04-18 12:00:41
7588,11904,418,2,REPAY,1,1.290204,,1.290204,2025-04-18 12:15:26
7589,11905,690,4,BORROW,5,3506.337431,5768.2084293735,3506.337431,2025-04-18 12:49:12
7590,11906,881,4,BORROW,1,1856.378167,4404.0723293526,1856.378167,2025-04-18 13:12:25
7591,11907,595,4,DEPOSIT,5,3731.864054,3731.864054,,2025-04-18 13:26:06
7592,11908,605,4,REPAY,4,668.265306,,668.265306,2025-04-18 13:55:37
7593,11909,474,4,BORROW,5,5501.254238,11628.7730236782,5501.254238,2025-04-18 14:09:59
7594,11910,546,1,REPAY,2,8.295253,,8.295253,2025-04-18 14:10:40
7595,11911,282,1,REPAY,2,215.333349,,215.333349,2025-04-18 14:21:03
7596,11913,424,2,REPAY,3,0.000441,,0.000441,2025-04-18 14:34:18
7597,11914,282,3,REPAY,2,1150.702017,,1150.702017,2025-04-18 14:51:05
7598,11915,738,4,LIQUIDATION,4,2519.470694,2835.1352935383,2519.470694,2025-04-18 15:08:58
7599,11916,234,4,WITHDRAW,4,2151.337886,,,2025-04-18 15:14:46
7600,11917,759,4,LIQUIDATION,2,6933.858987,7228.2620131649,6933.858987,2025-04-18 15:58:46
7601,11918,339,4,REPAY,4,26.692245,,26.692245,2025-04-18 16:02:34
7602,11919,86,1,REPAY,2,0.056838,,0.056838,2025-04-18 16:10:49
7603,11920,159,2,REPAY,4,0.000444,,0.000444,2025-04-18 16:15:07
7604,11921,705,3,WITHDRAW,1,6384.452858,,,2025-04-18 16:23:50
7605,11923,917,3,WITHDRAW,5,3378.211789,,,2025-04-18 17:03:00
7606,11924,255,3,DEPOSIT,4,9945.889035,9945.889035,,2025-04-18 17:07:26
7607,11925,304,1,WITHDRAW,1,565.91192,,,2025-04-18 17:11:26
7608,11926,346,3,REPAY,4,0.020925,,0.020925,2025-04-18 17:16:32
7609,11929,765,2,REPAY,5,0.00021,,0.00021,2025-04-18 18:04:48
7610,11930,222,2,BORROW,2,6306.630478,11689.1814825256,6306.630478,2025-04-18 18:12:17
7611,11931,155,4,REPAY,3,1898.59748,,1898.59748,2025-04-18 18:48:45
7612,11932,587,4,REPAY,5,274.667104,,274.667104,2025-04-18 18:53:46
7613,11933,218,4,REPAY,4,4980.577507,,4980.577507,2025-04-18 19:11:49
7614,11934,200,2,DEPOSIT,1,4301.458798,4301.458798,,2025-04-18 19:18:47
7615,11935,949,1,REPAY,1,1.844056,,1.844056,2025-04-18 20:04:19
7616,11937,366,2,REPAY,1,0.257204,,0.257204,2025-04-18 20:27:07
7617,11940,766,3,REPAY,2,2259.209002,,2259.209002,2025-04-18 22:01:01
7618,11941,425,4,BORROW,4,7552.302793,11083.3269528175,7552.302793,2025-04-18 22:10:19
7619,11943,590,3,LIQUIDATION,3,80.935194,87.871463506,80.935194,2025-04-18 22:27:06
7620,11944,221,1,BORROW,2,4664.680436,8038.6197002994,4664.680436,2025-04-18 22:55:56
7621,11946,944,2,BORROW,1,5267.922057,9151.9125397797,5267.922057,2025-04-18 23:50:46
7622,11948,867,1,REPAY,2,132.373037,,132.373037,2025-04-19 00:39:12
7623,11950,828,4,BORROW,1,3864.231678,8235.8727200274,3864.231678,2025-04-19 01:11:45
7624,11952,300,4,WITHDRAW,5,9379.853085,,,2025-04-19 01:19:47
7625,11953,377,4,REPAY,2,131.264925,,131.264925,2025-04-19 01:22:49
7626,11955,826,3,LIQUIDATION,1,383.039842,423.6874781771,383.039842,2025-04-19 01:58:59
7627,11956,195,2,REPAY,4,0.002624,,0.002624,2025-04-19 02:15:14
7628,11957,835,1,REPAY,5,10.449,,10.449,2025-04-19 02:17:27
7629,11958,961,2,REPAY,4,462.551465,,462.551465,2025-04-19 02:29:40
7630,11960,113,4,DEPOSIT,3,3677.679696,3677.679696,,2025-04-19 03:31:55
7631,11962,731,1,DEPOSIT,5,8770.173629,8770.173629,,2025-04-19 03:48:28
7632,11968,661,3,REPAY,1,1.3e-05,,1.3e-05,2025-04-19 05:23:38
7633,11972,671,1,DEPOSIT,2,6771.000745,6771.000745,,2025-04-19 06:52:14
7634,11973,359,2,REPAY,2,1063.483131,,1063.483131,2025-04-19 07:04:29
7635,11974,410,4,WITHDRAW,3,4817.208172,,,2025-04-19 07:07:07
7636,11975,180,4,REPAY,1,3833.594157,,3833.594157,2025-04-19 07:14:36
7637,11978,815,4,REPAY,5,0.276727,,0.276727,2025-04-19 08:26:16
7638,11979,980,2,DEPOSIT,2,2590.620362,2590.620362,,2025-04-19 08:33:40
7639,11980,941,3,REPAY,5,20.683131,,20.683131,2025-04-19 08:47:10
7640,11981,22,3,REPAY,5,5.858493,,5.858493,2025-04-19 08:51:39
7641,11982,46,3,REPAY,2,2965.69978,,2965.69978,2025-04-19 08:52:20
7642,11983,787,2,REPAY,2,2561.979201,,2561.979201,2025-04-19 09:07:29
7643,11987,490,4,REPAY,4,0.029728,,0.029728,2025-04-19 09:49:22
7644,11989,753,2,WITHDRAW,3,8214.554324,,,2025-04-19 10:06:05
7645,11990,311,1,BORROW,3,7667.391508,13740.3855034827,7667.391508,2025-04-19 10:12:49
7646,11991,697,1,REPAY,3,80.91913,,80.91913,2025-04-19 10:26:31
7647,11992,560,1,DEPOSIT,2,939.8536,939.8536,,2025-04-19 10:33:02
7648,11994,208,2,REPAY,2,1004.827065,,1004.827065,2025-04-19 10:44:16
7649,11996,534,4,REPAY,3,642.709895,,642.709895,2025-04-19 10:56:18
7650,11999,997,3,DEPOSIT,3,2154.918031,2154.918031,,2025-04-19 11:43:05
7651,12001,672,3,REPAY,3,9.982417,,9.982417,2025-04-19 12:11:01
7652,12002,754,4,WITHDRAW,2,5732.090845,,,2025-04-19 12:25:55
7653,12004,192,4,REPAY,5,2791.537388,,2791.537388,2025-04-19 12:58:54
7654,12008,613,3,REPAY,3,403.551832,,403.551832,2025-04-19 13:16:34
7655,12009,580,2,WITHDRAW,4,4766.724764,,,2025-04-19 13:33:57
7656,12010,417,4,REPAY,2,106.918549,,106.918549,2025-04-19 13:39:34
7657,12011,504,3,WITHDRAW,4,8512.870039,,,2025-04-19 13:51:22
7658,12012,467,3,REPAY,4,3858.113097,,3858.113097,2025-04-19 14:19:53
7659,12014,756,4,BORROW,4,5500.453092,9576.983825598,5500.453092,2025-04-19 14:30:01
7660,12016,996,1,REPAY,1,0.111606,,0.111606,2025-04-19 14:46:23
7661,12017,852,1,LIQUIDATION,2,63.288734,73.0745669697,63.288734,2025-04-19 15:13:32
7662,12018,539,1,WITHDRAW,3,1755.077476,,,2025-04-19 15:37:45
7663,12019,418,3,WITHDRAW,4,1780.441367,,,2025-04-19 15:44:25
7664,12021,344,1,DEPOSIT,2,9969.012612,9969.012612,,2025-04-19 16:49:45
7665,12022,605,3,REPAY,5,362.061989,,362.061989,2025-04-19 16:58:25
7666,12023,273,4,REPAY,3,6.740145,,6.740145,2025-04-19 17:05:06
7667,12024,393,2,BORROW,4,4538.93075,11110.4068811618,4538.93075,2025-04-19 17:25:19
7668,12027,632,2,BORROW,3,4087.857908,9612.0500428366,4087.857908,2025-04-19 17:55:48
7669,12028,965,1,WITHDRAW,2,5314.720922,,,2025-04-19 18:19:46
7670,12029,887,2,REPAY,5,0.002355,,0.002355,2025-04-19 18:27:55
7671,12030,725,3,REPAY,3,0.000126,,0.000126,2025-04-19 18:29:31
7672,12031,896,1,BORROW,2,9045.772609,20164.2022222971,9045.772609,2025-04-19 19:24:06
7673,12032,604,4,WITHDRAW,5,876.902211,,,2025-04-19 19:25:13
7674,12033,511,2,WITHDRAW,4,445.346818,,,2025-04-19 19:43:31
7675,12034,996,4,REPAY,4,0.053741,,0.053741,2025-04-19 19:55:10
7676,12036,414,3,BORROW,1,3530.501147,7936.1362873379,3530.501147,2025-04-19 20:03:12
7677,12037,594,4,REPAY,1,180.874174,,180.874174,2025-04-19 20:03:41
7678,12038,508,1,REPAY,3,2187.325448,,2187.325448,2025-04-19 20:22:21
7679,12039,472,1,REPAY,5,0.000239,,0.000239,2025-04-19 20:23:45
7680,12040,161,4,LIQUIDATION,4,3320.35416,2872.9307140817,3320.35416,2025-04-19 20:54:54
7681,12041,958,2,REPAY,5,3e-06,,3e-06,2025-04-19 20:59:35
7682,12042,82,3,REPAY,4,95.650848,,95.650848,2025-04-19 21:16:49
7683,12043,891,2,REPAY,4,1448.302082,,1448.302082,2025-04-19 21:19:21
7684,12044,413,4,REPAY,5,28.493745,,28.493745,2025-04-19 21:31:09
7685,12045,992,3,BORROW,2,1266.183771,2640.2744250897,1266.183771,2025-04-19 21:46:17
7686,12046,263,4,REPAY,4,31.724813,,31.724813,2025-04-19 21:54:55
7687,12047,928,2,LIQUIDATION,5,561.211619,570.4203650783,561.211619,2025-04-19 21:55:18
7688,12048,176,4,DEPOSIT,3,76.501645,76.501645,,2025-04-19 22:01:22
7689,12049,762,2,REPAY,2,7.553718,,7.553718,2025-04-19 22:15:25
7690,12051,744,2,REPAY,1,7.326449,,7.326449,2025-04-19 22:36:12
7691,12052,89,4,REPAY,4,4.238659,,4.238659,2025-04-19 22:39:22
7692,12054,81,1,REPAY,1,170.619513,,170.619513,2025-04-19 23:13:50
7693,12055,71,2,BORROW,5,3778.248741,8482.3996930843,3778.248741,2025-04-19 23:40:52
7694,12056,263,4,REPAY,1,113.560684,,113.560684,2025-04-19 23:42:37
