transaction_id,transaction_hash,block_number,timestamp,from_account_id,to_account_id,transaction_type,amount,token_id,protocol_id,gas_used,gas_price,status,chain_id
6215,0xd864ecbfd0e5a9ad7bddfbdbae40ec643856363986abe27629024a71d8c32cc5,10032331,2025-04-23 06:17:53,109,,BORROW,4538.113658,5,4.0,242211,35.7912,SUCCESS,1
6216,0xce7311aa55d3c70b9dbc870743b81d9da248502d4807b877dd53b8488504b2be,10032331,2025-04-23 06:19:57,852,,REPAY,3794.278147,3,1.0,67532,86.2201,SUCCESS,1
6217,0x8333160ac4db08941538370b471534fb0673b613c9de5804fc559b075d029d33,10032334,2025-04-23 06:34:33,356,,REPAY,243.75046,1,3.0,144784,84.9932,SUCCESS,1
6218,0x405a9cb34da1364bedd3f302a84314a20cdaa115eca4dcacc224f046f1801e26,10032341,2025-04-23 07:07:33,193,,LIQUIDATION,4156.68033,5,4.0,90762,56.8571,SUCCESS,1
6219,0x3cc5a2f97dc559dfa50722bdd762ae356da1290c94cbf0b773b1823eb1769222,10032350,2025-04-23 07:53:08,31,,REPAY,4830.548284,4,1.0,123664,65.4102,SUCCESS,1
6220,0xbd658505d85208a49c5f4a24dea892fdf2e3774e8ed2729861d1d40fa2dc9318,10032355,2025-04-23 08:15:31,645,,DEPOSIT,8926.78054,5,4.0,68804,12.3053,SUCCESS,1
6221,0xe6cdf1a399d115eecba674c20d38bde96eb2551ea0b94ca3b0431d786963ae6e,10032359,2025-04-23 08:37:04,270,,BORROW,7319.534383,2,1.0,217855,36.9446,SUCCESS,1
6222,0xb4d88c6f497440a484a6565029734b113ff8b924df47922bb7247c85848f42be,10032361,2025-04-23 08:45:25,785,,REPAY,4628.326969,5,4.0,216270,23.5861,SUCCESS,1
6223,0xa623221bc9cf2e470aa01e93727958361d8058136b14d6b4d78ef773fd1307ba,10032363,2025-04-23 08:57:32,246,32.0,TRANSFER,3718.036283,4,,167749,16.4942,SUCCESS,1
6224,0xe807ef87b712dbf6c435595e201c71ff2b13372031189d448333544eb76dc230,10032374,2025-04-23 09:52:23,832,,REPAY,5847.415947,4,2.0,247145,30.3273,SUCCESS,1
6225,0x434c256a164094a24c88569fc660f1fa8fb9c25532009d02677775672ff6d5da,10032378,2025-04-23 10:10:42,666,20.0,TRANSFER,3600.330237,3,,233950,47.4034,SUCCESS,1
6226,0x68b1fe277e8846394076ad26c4661b0589c2b1a0cacdcbcba61c2fc87554e89e,10032388,2025-04-23 11:00:05,725,837.0,TRANSFER,3402.027486,1,,93759,84.489,SUCCESS,1
6227,0xca9136ac1f9e0c918d4554b7dfd9d6846fa14d9f5dec9716b891bf776d36e9fc,10032399,2025-04-23 11:56:48,808,,BORROW,7664.724941,4,4.0,166792,56.216,SUCCESS,1
6228,0x1a89743afe3aa56b0be55c0487f748782ad2149f64fc683fc9332447a50d694c,10032406,2025-04-23 12:30:43,593,,REPAY,4101.071229,3,2.0,153094,17.67,SUCCESS,1
6229,0x19d19813c658bf1d80e118272a2b1d3fe41dab0eb3e00c40fe864488996ad43b,10032415,2025-04-23 13:15:51,540,,REPAY,221.536534,2,3.0,50028,19.6578,SUCCESS,1
6230,0x05dce3bd29a76c8c4aac623d80355135587f4b9214acd9a31278a97a705071e2,10032422,2025-04-23 13:50:13,556,681.0,SWAP,8182.127627,1,2.0,204644,26.3751,SUCCESS,1
6231,0xef3416530bff7e5d1869339d4c1b37ea540a6cbcdcd41ceac52759890eb214ff,10032422,2025-04-23 13:53:08,900,519.0,TRANSFER,3944.622217,5,,134901,87.4245,SUCCESS,1
6232,0x256cf1194fa6a61cbd009bf0f134578933e9397405326245d13956cb46c503f3,10032438,2025-04-23 15:12:47,604,731.0,TRANSFER,5523.776569,4,,116902,99.2045,SUCCESS,1
6233,0xa17f9c09757cc49a9554adf1b2e4550aa53b709d52edbb6c825abece5a962cc8,10032442,2025-04-23 15:33:08,692,,DEPOSIT,7406.33854,4,1.0,84255,60.1949,SUCCESS,1
6234,0x331ad928ab96f73bd8f624f39c417b6da4fe17377a084e901e3125a44459e09d,10032450,2025-04-23 16:14:54,228,655.0,SWAP,5907.172426,3,3.0,204743,35.378,SUCCESS,1
6235,0x039dd2e66d1f4ae030152f4e49421ae28914d7e89c2cb5a7b4beab3ba2cdb4e6,10032453,2025-04-23 16:27:18,54,,BORROW,8141.49066,4,3.0,134834,75.8665,SUCCESS,1
6236,0x37017a2592cc685e412799b90d9dd0be449004e106b8eba96e0cdbe8deec88aa,10032459,2025-04-23 16:57:07,888,661.0,SWAP,9201.036114,1,4.0,121372,37.6634,SUCCESS,1
6237,0xfe88db9a41bb4971a8e86827d0acee72f41c284179be292211734d8912ec2437,10032463,2025-04-23 17:15:54,59,870.0,SWAP,284.370055,4,4.0,40959,52.3907,SUCCESS,1
6238,0x9d3fac9c04393d0dd6332928071db021cdefa2c12291e44b18bb867953f6b81f,10032464,2025-04-23 17:24:40,558,,WITHDRAW,8660.383439,4,1.0,185718,52.3964,SUCCESS,1
6239,0x28f24dd49e7e8acf31a4104acbde12eef7e1d8a28e4fdf0b6557215a4647c1d2,10032469,2025-04-23 17:46:18,18,613.0,TRANSFER,7309.723507,4,,151081,28.2082,SUCCESS,1
6240,0x07e4b7b3ad5725330e200e356e7e14e64036562122c86961584a9d300ce2d93f,10032472,2025-04-23 18:00:31,115,,DEPOSIT,3958.725379,5,3.0,226070,82.4778,SUCCESS,1
6241,0xca16e0d3f7cff683ce1e66d1ad0d7be8d54087c0ccf0355242693b947b2f66b0,10032478,2025-04-23 18:34:28,109,596.0,TRANSFER,5360.635377,5,,165960,48.1344,SUCCESS,1
6242,0x8942990dbeb14f6e2e31a036294c5fc735935c3fc7311a5ae63fd5f7e22fcf91,10032479,2025-04-23 18:35:14,303,,WITHDRAW,6681.72286,5,1.0,92730,19.5715,SUCCESS,1
6243,0x44382a003664fc0a199d20748d0d50efb7b84732cdd2e4efdc4f87dcd86e4bd6,10032492,2025-04-23 19:41:40,311,,BORROW,9985.61491,5,3.0,233906,87.4976,SUCCESS,1
6244,0x33ddc0c277905b15179faa1a73fd4350da140d8c0d99c92e481a316c84aa2861,10032493,2025-04-23 19:47:57,818,,REPAY,454.173102,1,3.0,172549,94.5364,SUCCESS,1
6245,0xfdaeba2023e6bbd54351745ff3328ef81bfeeeaa41cbd7f1a2b05a0e28ed89e8,10032495,2025-04-23 19:57:45,481,,REPAY,28.530301,3,4.0,53798,99.0135,SUCCESS,1
6246,0xe41639f3e1d87323bbe05e09e17159b06871bfe5e383dcdd28252e062c2f9497,10032496,2025-04-23 20:00:54,643,493.0,TRANSFER,2163.988578,4,,124361,74.0094,SUCCESS,1
6247,0x01309776d8d7186773f3e32843b232c483efd6bc0a4dbfd00397ebaf41d5c6fe,10032528,2025-04-23 22:42:23,796,,BORROW,3993.354238,5,4.0,203019,44.5044,SUCCESS,1
6248,0x06861f966734bed9917bbcd77af72595a44703de70093748b16f4823dc0c2e36,10032541,2025-04-23 23:48:22,598,880.0,TRANSFER,1102.583942,4,,42020,70.6818,SUCCESS,1
6249,0x8c992770f91f4a646c1bdb47c09375d105a05a932a5847d55de65bf0a7af871b,10032543,2025-04-23 23:56:14,494,,REPAY,525.712244,1,4.0,188461,65.587,SUCCESS,1
6250,0xe28f36fe5fe04b12a9ac76c48c7f1d974c19306b8b443229c2fa3d3dfa1fae27,10032545,2025-04-24 00:06:33,791,90.0,TRANSFER,3167.500754,4,,236417,82.06,SUCCESS,1
6251,0x18e48736c914376fff9fe4affc3b8ae74ccf72e7530299e5a7d3bbd87c926909,10032547,2025-04-24 00:15:01,841,,BORROW,8875.148623,1,1.0,248075,26.4338,SUCCESS,1
6252,0x93781bf8e0a4f0df2d0bc92d69215bc841d3f0aad231f6e11ac362cdf2931f14,10032556,2025-04-24 01:02:32,630,795.0,TRANSFER,7883.738979,4,,239685,84.9541,SUCCESS,1
6253,0xe870422c82fd8fa6f36c4fbdaf96dbe7f1b63fadeb1c637edbd3ebb1981e04e5,10032561,2025-04-24 01:27:13,245,,WITHDRAW,9225.16043,2,4.0,73284,15.8618,FAILED,1
6254,0x5b54f0b8e28aa13b2b3f88661f044145f24a449f942dcf9b7a4ce80d89566ea7,10032565,2025-04-24 01:49:32,423,199.0,TRANSFER,5820.012056,4,,218754,21.3692,SUCCESS,1
6255,0x80ed45709a324091162633f1dee5c6003b9b68e3663ddb62c5b51e142abbaaf3,10032573,2025-04-24 02:27:49,48,,REPAY,1.472239,5,4.0,118114,96.8569,SUCCESS,1
6256,0xabfddd1635e6e5bab0a2710434ae58af674586c167ba0444525bda31c8fc00c3,10032583,2025-04-24 03:19:40,599,,BORROW,8077.063495,3,4.0,62335,65.6788,SUCCESS,1
6257,0x72734fb3d9f260f6c747420f69f1a4e15254a0623aa176e0d8f74206eed99111,10032585,2025-04-24 03:28:19,970,,WITHDRAW,6860.664113,5,3.0,226195,44.3673,SUCCESS,1
6258,0x4ec95798535a296aa06aecb081ee5ba0e8d0f26a46b83ad3ee7bf833aa5a5605,10032588,2025-04-24 03:42:16,396,,LIQUIDATION,14.702176,1,3.0,134121,67.5917,SUCCESS,1
6259,0x105abe0c928fd9c7c9dca66f8853879cd0f951fcfb546e8191c8cdb4ef9ba48d,10032592,2025-04-24 04:04:26,695,,WITHDRAW,2610.900061,1,1.0,203171,68.8225,SUCCESS,1
6260,0x5cc9d11bdf6c411dc2d1d2de428d2d681848b17ddc17cbb5acd6c6b7d3ba1ff3,10032598,2025-04-24 04:31:30,906,,WITHDRAW,1508.863444,3,2.0,247942,76.5199,SUCCESS,1
6261,0x30808544846b24ff03677ca955dc0d19443bd652f628fc61fa5fbccf4597f786,10032599,2025-04-24 04:39:43,54,,LIQUIDATION,8196.965241,4,3.0,184569,91.2114,SUCCESS,1
6262,0x444b2829ade9ba354866b0977992637d77ff2f24edf51de943fd43a375e99b2a,10032603,2025-04-24 04:59:59,663,,DEPOSIT,1363.925196,3,3.0,154064,69.2458,SUCCESS,1
6263,0x3b29dd9af964e2bdcda097784ca114e20b648b74c29ad5b6a2a817b8d4024256,10032605,2025-04-24 05:05:14,3,,REPAY,149.621483,2,1.0,165035,52.05,FAILED,1
6264,0xc2df02ccda5596cba078ebfcd2490c607075186bd1482f92d3f6c4bfd70c353c,10032611,2025-04-24 05:39:54,945,,BORROW,5296.803978,4,4.0,228410,12.4773,SUCCESS,1
6265,0xfe4184acb537a1321a72d8184e4e5b76683950c00c79801b98f466e8da33d987,10032622,2025-04-24 06:34:50,678,,DEPOSIT,1425.170581,5,4.0,134706,53.507,SUCCESS,1
6266,0xaa1c29d5c126b81b884a880e8d5cd5668a8e7e1e92b5ce1d6875ed40c3ff5f21,10032627,2025-04-24 06:59:15,151,714.0,TRANSFER,5079.35495,3,,125135,82.5895,FAILED,1
6267,0xd4e3449bfe7b45b92d9b6e8ef77307f6682c8ec7ee12148a50fe0fa1fa61f159,10032632,2025-04-24 07:24:56,619,761.0,TRANSFER,4069.651599,1,,164082,83.4739,SUCCESS,1
6268,0x1e1b0f3368ced3c7e900b8d88fa8ecd6ee259fa5a29641434d83610eba426152,10032634,2025-04-24 07:31:40,105,,REPAY,41.093746,4,2.0,246423,85.3062,SUCCESS,1
6269,0x6edfbe48e01406218acb49a635502315408a0d4389d833929753307f8c07bcf9,10032635,2025-04-24 07:39:17,557,29.0,TRANSFER,1013.740785,2,,206886,72.8335,SUCCESS,1
6270,0xcbbc54ce0166454a0a2e95e6cd4b2ebf8ae6b0781c65578227e27dfb5a9586a7,10032640,2025-04-24 08:03:11,26,,WITHDRAW,4853.81176,2,3.0,98242,57.67,SUCCESS,1
6271,0xbbbb159e6ae2209297fb22a1dc3f038037bf4a4adce9fb8dac0e01fe60ef5953,10032642,2025-04-24 08:14:56,74,,REPAY,141.994666,5,2.0,25063,99.1794,SUCCESS,1
6272,0xab6fe7be52c78db70118cf38c1dc1b522297ffb9c662253727c57a59954a58aa,10032657,2025-04-24 09:29:00,480,,WITHDRAW,3123.467336,2,3.0,196801,97.3936,SUCCESS,1
6273,0x6e1f819e24a1841fba70fad8430a5be200e515312d15f33e19236e99a779b10d,10032658,2025-04-24 09:34:20,843,,REPAY,63.250255,4,1.0,69713,17.8801,SUCCESS,1
6274,0xa9989a6633640f5de7f5e0a0a8d9fa45e201711949c559aeda24c068985c6f4a,10032659,2025-04-24 09:35:08,175,959.0,TRANSFER,6209.321613,2,,198131,95.6149,SUCCESS,1
6275,0x44e8b7a03896cad4bacbd958bd3e5132638c3c6e5e50a64175d31c01186daaa8,10032661,2025-04-24 09:47:09,602,41.0,SWAP,8031.300603,2,2.0,244146,82.4544,SUCCESS,1
6276,0x1b9c29123bb6348c72ef64978eb9b59a45277280718b3bfe7366f7b2d259311a,10032669,2025-04-24 10:25:45,724,,LIQUIDATION,1620.200442,5,4.0,196352,52.8384,SUCCESS,1
6277,0x6dd53f80f05211ae345ad5381d150ea82d422052d77a05b04f8c8bf3d243afcc,10032669,2025-04-24 10:27:40,35,78.0,TRANSFER,6203.747962,1,,161288,29.2568,SUCCESS,1
6278,0x950a450b95dc2129719345dc69637dd92c5897ff8e02627efff365c40565b50d,10032677,2025-04-24 11:09:27,696,,BORROW,3481.977545,1,3.0,124456,69.8863,SUCCESS,1
6279,0xc20b7b67d042fc56212f30abd74599c1d7f2684d51a3f4964d85696a40564b6b,10032686,2025-04-24 11:54:27,482,,DEPOSIT,108.014431,1,2.0,29678,17.8779,SUCCESS,1
6280,0x3ff2532ba425cef33a3eb57b9a56e692580fd4f32af04b7bc561c6ae36c7f1fb,10032698,2025-04-24 12:53:05,575,,REPAY,110.19729,3,2.0,221535,59.4874,SUCCESS,1
6281,0x34ef58188d72be7af779eb39c329818cbc1e9c1a9f58c093ff362dc09dab537b,10032699,2025-04-24 12:56:13,899,,WITHDRAW,1865.813342,4,2.0,154857,45.0617,SUCCESS,1
6282,0xab1db42cc3ab54daef8b6d357e4a6780e575bb5ae18e024f7088881ab73e78f9,10032720,2025-04-24 14:43:39,344,128.0,SWAP,9393.250308,1,1.0,232046,89.2186,SUCCESS,1
6283,0x9b3011f8b9bb2b44879faacfc9e8e8c09117caf2d9f48ce698ebbdb8650a5f71,10032722,2025-04-24 14:51:36,619,186.0,TRANSFER,5857.39225,3,,92132,32.9322,SUCCESS,1
6284,0x971a35e8a38af466a471d838d1486b9fddd87c459c1a0221239fae2b59723a76,10032727,2025-04-24 15:16:05,878,,DEPOSIT,9264.085224,4,4.0,244364,41.1039,SUCCESS,1
6285,0x1a95f1b98b5df5acf738820414a187456e2f1af742b79903b6fdb434f12384a3,10032728,2025-04-24 15:21:07,645,54.0,TRANSFER,4912.013113,5,,198016,34.9701,SUCCESS,1
6286,0x2a0190582e66b667ba665ba99132e3467ee4852ce4d143b9e56d753ba311d85b,10032736,2025-04-24 16:01:22,554,,REPAY,1823.37534,5,2.0,201525,62.92,SUCCESS,1
6287,0x5b61744427d639d1bed1f2864ab74f235baa91c86b4aad3263686f2536a2c6a1,10032740,2025-04-24 16:23:02,302,,WITHDRAW,1712.904954,1,4.0,213932,15.4554,SUCCESS,1
6288,0xc53250afc3f2092e741991c7f3a0c4cd61b85587a97effebed9f60c1b57f4045,10032747,2025-04-24 16:56:38,353,,REPAY,982.149373,5,1.0,139458,94.5781,SUCCESS,1
6289,0x4e059b192513f3f6d0ab714c58c005954f7b1e20c965c52de5516f46f72d3a36,10032747,2025-04-24 16:57:26,3,531.0,TRANSFER,4428.983303,3,,90504,23.9481,SUCCESS,1
6290,0xb11cf5cb7000e511fe2f57bc72b9ee0bc4460562ae7a0c471340cc5e7e8ec7c9,10032749,2025-04-24 17:07:52,61,,BORROW,4364.973782,1,2.0,119053,62.2401,SUCCESS,1
6291,0x378dc715d472de31e7f7fef574dae744be50b35d1b44ae1ff5814ee6c6ad01ed,10032753,2025-04-24 17:27:16,324,,REPAY,570.996756,2,4.0,62191,64.1219,SUCCESS,1
6292,0xcecb50165137d444fbfc78d0089b749655144d01d163681dd19e3a635b09af03,10032764,2025-04-24 18:22:33,717,,BORROW,8977.428337,4,1.0,39220,75.5649,SUCCESS,1
6293,0xc39800fa8dba6bc0e6c67127da21193a1dc9899f4f4220a910989035f557fccb,10032772,2025-04-24 19:02:08,147,,DEPOSIT,521.432661,2,4.0,210785,16.4195,SUCCESS,1
6294,0x4c94efc3108f5b33cc14c9772392c162d9377e5f6b192928752d827a1f5937aa,10032775,2025-04-24 19:19:53,501,,BORROW,8191.468446,4,2.0,58997,75.7551,SUCCESS,1
6295,0x46a9b443c5223094a1292559c7b785d16247a867352a98b1d98bd33a86545786,10032778,2025-04-24 19:30:40,82,,BORROW,1704.048733,2,4.0,75126,11.1937,SUCCESS,1
6296,0xa2276b60c89d3ea17adbaca506f2d7104fed734d58fec067ab6f6d8036d21488,10032795,2025-04-24 20:59:42,212,804.0,TRANSFER,875.692239,5,,188070,20.9896,SUCCESS,1
6297,0x26507fc6c58cb52e4177ce82a7ff925f28832c11f8d8c298636cc24f27301dfe,10032805,2025-04-24 21:47:48,592,,REPAY,14.475118,3,1.0,85988,99.0348,SUCCESS,1
6298,0x6c4f4679c8fcbb808bee6869f9a9508a0252042d0b89a37d6efc5f66f5505ce2,10032817,2025-04-24 22:48:35,694,,WITHDRAW,2305.52226,5,2.0,81611,17.1706,SUCCESS,1
6299,0x30a90236f6e5439e7034c2fba7e8c6d1be60ac59e7c07808f691f2dc64ed92f8,10032817,2025-04-24 22:49:42,603,,REPAY,38.857161,5,4.0,141930,16.5561,SUCCESS,1
6300,0x6cbaa1cc66b802b0b4263e5c6dd6bc979c6b013cd99c5721b1df55478d92b0cf,10032820,2025-04-24 23:03:36,937,,DEPOSIT,8535.594108,3,2.0,196788,45.9206,SUCCESS,1
6301,0x602e6ddff98e92a3ffd9e276dae54f924f7cac796f42579628b1a2d544eb4fb4,10032822,2025-04-24 23:14:39,919,,BORROW,239.083542,5,1.0,234226,70.6648,SUCCESS,1
6302,0x60a14ce241cf99987bd52904b1c313b07090eeb9e0b4b875c4ffa9dd897a3f8c,10032827,2025-04-24 23:38:24,470,,REPAY,2697.71338,4,4.0,142247,57.6886,SUCCESS,1
6303,0x3a351e11940648126453890271046ccd69fd096283bd53d9ee739adb6cd20363,10032829,2025-04-24 23:47:11,378,,BORROW,1963.432447,2,1.0,244233,37.7516,SUCCESS,1
6304,0x571a814396df637ac54e527b8f2ea122239d2b1348818190cf2dd2203e89da89,10032837,2025-04-25 00:27:26,70,,DEPOSIT,8088.398685,3,3.0,173677,42.2778,SUCCESS,1
6305,0xfd03c4db6b861689f900a560fe2334f5869b21c4e0466907168eef8219c6b5df,10032839,2025-04-25 00:35:21,288,,DEPOSIT,2562.551626,2,3.0,209135,60.0768,SUCCESS,1
6306,0x44e8dd994532d538235a06259e422f8af87a24de1df71443b5d5245cf87d3077,10032847,2025-04-25 01:18:44,519,,DEPOSIT,5259.889878,1,1.0,187043,83.4085,SUCCESS,1
6307,0xbbc8629832fdcd199f6d4c406bff5d3c3bf73c82cccb65283ed17d877e063d82,10032859,2025-04-25 02:18:10,455,,REPAY,65.180411,5,4.0,42022,40.5594,SUCCESS,1
6308,0x283b6ff8095bb734a4d45bd79b0f8f41ebbfa89bdb569ec1d90fe30c93765ab4,10032860,2025-04-25 02:20:18,856,691.0,SWAP,5595.553026,4,1.0,56318,84.1952,SUCCESS,1
6309,0x47d539d4054f823da9e05a88b1e8f27a38a1f032177b58b3103a4db2b82a023a,10032861,2025-04-25 02:25:43,347,,WITHDRAW,2369.437452,4,3.0,164393,20.6495,SUCCESS,1
6310,0xb0450cd5c3ead6e0911ac0720387f60ca3afaaa6941566ecd1420176994da82c,10032864,2025-04-25 02:41:17,461,378.0,SWAP,2760.926331,2,2.0,232742,85.9313,SUCCESS,1
6311,0x931f203136f7ae3cc454264ff9dfdb44e099f237cbd32f3a73893557bb7df260,10032865,2025-04-25 02:46:54,115,,LIQUIDATION,1.60622,1,4.0,180268,56.8191,SUCCESS,1
6312,0x673167ec8a64e9999edd19d0a0d66ed1df00531c5ed05caead174de68a8bedd1,10032871,2025-04-25 03:16:52,892,,REPAY,999.317337,3,4.0,44596,47.7123,FAILED,1
6313,0x747cfbdbf8b4865fc004f6e537c994bd1c1b0ac0fe656fc382849f216320dc16,10032879,2025-04-25 03:55:26,710,,BORROW,3944.445091,3,1.0,207986,65.3108,SUCCESS,1
6314,0x24bd3743422a27a1be47bcbcaf89b802e0d6b566f3958da5da6816c389318972,10032879,2025-04-25 03:58:17,506,,REPAY,20.395737,3,3.0,96654,84.8644,SUCCESS,1
6315,0x3e81eeb8740be960b31cd30767a1d8ae039497108dac0675e080a53de13f3b9a,10032882,2025-04-25 04:13:42,894,,REPAY,71.685832,4,4.0,182685,11.2308,SUCCESS,1
6316,0x076562ad5283e722fe0c9d3ec07dae95f5f79ee2e4f093ee93b26f9145965d6b,10032904,2025-04-25 06:04:27,491,,DEPOSIT,9703.304878,3,2.0,246008,46.8199,SUCCESS,1
6317,0xe50ef85b6885825982951d122d81728e11ca90a4d2e9265c82a90fddf6a61cb9,10032916,2025-04-25 07:01:40,939,224.0,TRANSFER,3833.412833,1,,191578,82.1065,SUCCESS,1
6318,0xb49b233e40259bb1215ef354778f337a762eee8ae7bed9fa271b4221142aaf5c,10032920,2025-04-25 07:24:15,845,542.0,TRANSFER,3533.466415,4,,192423,60.7688,SUCCESS,1
6319,0xc859867b0df581e1868b5031e1b95ae99f9a4a04a737db737297029c6c94cc46,10032923,2025-04-25 07:39:14,209,,REPAY,95.657628,2,3.0,210597,84.2778,SUCCESS,1
6320,0xf7e3b5ad132e0ad1b9f57bdff093182805f5a3022cc0afc847baf28cedea8ffa,10032928,2025-04-25 08:03:31,370,,WITHDRAW,1915.821943,1,2.0,208578,93.9688,SUCCESS,1
6321,0x5966272c1bd9c9bf0ffb9bb07d2ca9ec72007d22a2d2ece9460d31aa107383c3,10032931,2025-04-25 08:17:50,761,,WITHDRAW,2454.543856,2,2.0,169624,29.745,SUCCESS,1
6322,0x833400ab89c8bf70d3bc05108d186382d56c00445c08aa26eeb37b902e17e8e5,10032936,2025-04-25 08:42:23,365,,REPAY,349.590925,5,2.0,236952,52.6211,SUCCESS,1
6323,0xa9681830e143fa486a4fc78b82665dce7ac2c129baf6430f9679d515f1fca093,10032941,2025-04-25 09:09:46,816,,REPAY,3940.689006,2,4.0,164856,71.1133,SUCCESS,1
6324,0x73a55f3d129fe1f66246195e693d34f4b40652d2d4f06f3a68ca54108198f312,10032956,2025-04-25 10:24:44,146,,REPAY,3847.088924,4,4.0,114124,42.3438,SUCCESS,1
6325,0x73fd7a345a4ab29f749c50e31c780b9597c3cf7953e4a0230110f9b55e417ba6,10032960,2025-04-25 10:42:45,224,895.0,TRANSFER,9444.19947,2,,177704,46.1296,SUCCESS,1
6326,0x95b30fb6fb877104870521dc6951ad473d9e185a96e652a72e25b390fc0882f9,10032966,2025-04-25 11:10:49,759,,REPAY,4204.417779,3,1.0,176723,63.2446,SUCCESS,1
6327,0x7b6a91715e70adbbb22f70422588042cf7358f083a65dee2a4f5e93283c2566e,10032971,2025-04-25 11:36:48,308,,REPAY,1864.8264,5,2.0,248632,66.3244,SUCCESS,1
6328,0xb8464cd9440c7cba4067fff030d1c7d685c6c7f78718585b3e53a648f6828e35,10032972,2025-04-25 11:44:19,567,,BORROW,1831.076323,1,4.0,169824,58.9183,SUCCESS,1
6329,0xbe272be069e90e0a9348a2b7319639b836e02cbd50fff968c983e6ce5941314c,10032978,2025-04-25 12:10:04,194,,WITHDRAW,8104.91355,1,1.0,185396,68.2082,SUCCESS,1
6330,0x8d42b7a4b3037ed36b4ce077fa675960de3bc10d30cf313d234b99b5b9e7bc8c,10032979,2025-04-25 12:19:27,459,,REPAY,69.774413,2,4.0,33497,16.8598,SUCCESS,1
6331,0xc435e2983dfbfb71214c0038163b98195c8d61b25f884f5bc05e6bff7b00ccf0,10032997,2025-04-25 13:46:06,842,906.0,SWAP,6775.359436,2,4.0,201945,47.1797,FAILED,1
6332,0xa0b10cff0438f723b7c4aae72f2b1691d0c7a598ea4a938827d398cb3c7b26c0,10033004,2025-04-25 14:21:46,341,989.0,TRANSFER,7453.424088,3,,235705,37.9376,SUCCESS,1
6333,0x959ac35072ba858e3c16bf26239d6ecedf2fcc0046a78a2b39363f0f1b0ac669,10033004,2025-04-25 14:23:02,304,827.0,TRANSFER,5130.801237,1,,174928,51.3982,SUCCESS,1
6334,0x8e745a1af7a92361fbcc54d241552a9bdc1ff7bd19fe2146de9e31737c604f85,10033012,2025-04-25 15:00:05,301,,LIQUIDATION,11367.941441,2,2.0,158987,38.148,SUCCESS,1
6335,0x583767de70d8936be422ea0b3ce4daa68d657c611588b1d17d53fd94480a5752,10033012,2025-04-25 15:04:10,417,,WITHDRAW,4082.208915,2,4.0,194956,10.4405,SUCCESS,1
6336,0x37b106ba7421b2a199f255eabdf702db3d33a72c94f77b87ed5d57cfa249fddf,10033014,2025-04-25 15:10:36,833,,REPAY,2.774896,2,1.0,56082,99.9761,SUCCESS,1
6337,0x668e6a49cdae5119fcc1b886043836f4ee2f20046eba78f0a211b19abb2c73c7,10033021,2025-04-25 15:45:32,109,,REPAY,1466.216004,5,1.0,105550,16.6777,SUCCESS,1
6338,0x0b23fddcd89c791fa53b0d40c74665ce157e553a7a11ab0f02b4d4f1cec23707,10033025,2025-04-25 16:05:49,159,,DEPOSIT,2659.817214,3,1.0,184887,61.7408,FAILED,1
6339,0x78142bde0e172c29a1c7e89a73b37f0a43d1f7cbc95a6fc538cc011e343e0f92,10033026,2025-04-25 16:11:46,684,,BORROW,1491.83118,3,4.0,77867,13.1685,FAILED,1
6340,0xc91740aae5e8cd94c21325d171bf31d4f2e10ebafb1b982b944a95c33f02110c,10033028,2025-04-25 16:22:36,262,,DEPOSIT,9492.342249,4,4.0,211348,33.9326,SUCCESS,1
6341,0x70d807cd94443d7655f1a3e950fbb9ba115164c76f882f28b5f2c4254366937f,10033033,2025-04-25 16:45:47,268,,REPAY,0.894725,3,3.0,88814,46.2617,SUCCESS,1
6342,0xff23b39aa08c903da1b0b9ea6ff95354544c0d275d66040cb976f858bd4a62ad,10033037,2025-04-25 17:05:45,211,,WITHDRAW,2203.924941,2,2.0,79386,75.5671,SUCCESS,1
6343,0x46628e05fbb618f3983008b5aaa3a5ba505158d8b809594defe513a30d888484,10033039,2025-04-25 17:17:06,279,415.0,SWAP,2851.406622,2,2.0,116937,32.2706,SUCCESS,1
6344,0xac2377c7e3f16a8fe3d5f7d9e20a45093d9752576fdffb6ab7bfc76f5e6ca1cd,10033041,2025-04-25 17:28:18,661,,WITHDRAW,5933.810427,2,1.0,22021,19.775,SUCCESS,1
6345,0xb9e891dfcfaf85e613f8997508c3475933cca45b14bea5bec0642e692b4bed95,10033049,2025-04-25 18:07:14,140,500.0,TRANSFER,1030.078925,5,,193121,36.2845,SUCCESS,1
6346,0x42ceddd8d2e7f1dc3f43a7f800c02734c42f90973796574637743ba9997eda69,10033053,2025-04-25 18:26:33,311,,BORROW,539.832352,2,4.0,89344,79.0469,SUCCESS,1
6347,0x181f9338de17e48964678761aeee75fd6739e412f3fbf61e29501843d1084074,10033053,2025-04-25 18:27:27,242,,REPAY,27.672284,4,3.0,83756,87.4039,SUCCESS,1
6348,0xecfd84c61cbee89ab77481a1a1db81a84fa5587fccae192b58ef7e7647b6ffff,10033053,2025-04-25 18:28:11,360,170.0,SWAP,6813.568689,2,2.0,99780,51.2379,SUCCESS,1
6349,0x3b9895af27fc9489dd4d6a267f6f4f2685896da061ddd07265c7d12fb9817a3c,10033082,2025-04-25 20:52:51,947,626.0,TRANSFER,3075.656948,4,,224457,61.9445,SUCCESS,1
