label_id,account_id,outcome_window_start,outcome_window_end,future_liquidation_count,future_borrow_count,future_repay_count,future_failed_tx_ratio,risk_score,risk_label
382,382,2025-05-01,2025-07-01,0,0,8,0.2,0.04,MEDIUM
384,384,2025-05-01,2025-07-01,0,1,3,0.2,0.04,MEDIUM
397,397,2025-05-01,2025-07-01,2,4,1,0.142857,0.853571,HIGH
212,212,2025-05-01,2025-07-01,1,1,3,0.0,0.6,HIGH
214,214,2025-05-01,2025-07-01,1,2,6,0.0,0.6,HIGH
219,219,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
222,222,2025-05-01,2025-07-01,2,2,0,0.0,0.675,HIGH
225,225,2025-05-01,2025-07-01,1,0,2,0.0,0.6,HIGH
400,400,2025-05-01,2025-07-01,0,1,5,0.222222,0.044444,MEDIUM
414,414,2025-05-01,2025-07-01,0,0,5,0.2,0.04,MEDIUM
238,238,2025-05-01,2025-07-01,2,2,0,0.0,0.675,HIGH
423,423,2025-05-01,2025-07-01,0,1,0,0.285714,0.057143,MEDIUM
425,425,2025-05-01,2025-07-01,3,2,1,0.083333,0.691667,HIGH
241,241,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
242,242,2025-05-01,2025-07-01,1,2,5,0.0,0.6,HIGH
426,426,2025-05-01,2025-07-01,0,1,0,0.2,0.04,MEDIUM
256,256,2025-05-01,2025-07-01,1,1,4,0.0,0.6,HIGH
262,262,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
264,264,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
267,267,2025-05-01,2025-07-01,1,2,1,0.0,0.675,HIGH
270,270,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
281,281,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
287,287,2025-05-01,2025-07-01,1,2,3,0.0,0.6,HIGH
290,290,2025-05-01,2025-07-01,1,3,2,0.0,0.6375,HIGH
292,292,2025-05-01,2025-07-01,3,2,1,0.0,0.675,HIGH
296,296,2025-05-01,2025-07-01,2,4,0,0.0,0.825,HIGH
297,297,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
298,298,2025-05-01,2025-07-01,3,2,0,0.0,0.675,HIGH
302,302,2025-05-01,2025-07-01,2,1,2,0.0,0.6,HIGH
307,307,2025-05-01,2025-07-01,1,0,2,0.0,0.6,HIGH
310,310,2025-05-01,2025-07-01,1,0,4,0.0,0.6,HIGH
311,311,2025-05-01,2025-07-01,2,3,2,0.0,0.6375,HIGH
313,313,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
482,482,2025-05-01,2025-07-01,0,0,8,0.1,0.02,MEDIUM
318,318,2025-05-01,2025-07-01,1,3,2,0.0,0.6375,HIGH
322,322,2025-05-01,2025-07-01,2,4,1,0.0,0.825,HIGH
314,314,2025-05-01,2025-07-01,0,1,3,0.125,0.025,MEDIUM
332,332,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
351,351,2025-05-01,2025-07-01,0,0,7,0.125,0.025,MEDIUM
408,408,2025-05-01,2025-07-01,0,0,0,0.125,0.025,MEDIUM
343,343,2025-05-01,2025-07-01,2,2,0,0.25,0.725,HIGH
466,466,2025-05-01,2025-07-01,0,0,0,0.25,0.05,MEDIUM
485,485,2025-05-01,2025-07-01,0,0,4,0.166667,0.033333,MEDIUM
467,467,2025-05-01,2025-07-01,0,1,3,0.125,0.025,MEDIUM
356,356,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
535,535,2025-05-01,2025-07-01,0,2,3,0.125,0.025,MEDIUM
360,360,2025-05-01,2025-07-01,1,0,4,0.0,0.6,HIGH
373,373,2025-05-01,2025-07-01,2,3,1,0.0,0.75,HIGH
374,374,2025-05-01,2025-07-01,2,4,1,0.0,0.825,HIGH
376,376,2025-05-01,2025-07-01,2,2,0,0.0,0.675,HIGH
380,380,2025-05-01,2025-07-01,3,3,3,0.0,0.6,HIGH
381,381,2025-05-01,2025-07-01,2,4,1,0.0,0.825,HIGH
388,388,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
391,391,2025-05-01,2025-07-01,3,4,1,0.0,0.825,HIGH
393,393,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
394,394,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
395,395,2025-05-01,2025-07-01,1,1,3,0.0,0.6,HIGH
396,396,2025-05-01,2025-07-01,1,1,3,0.0,0.6,HIGH
486,486,2025-05-01,2025-07-01,1,1,0,0.333333,0.666667,HIGH
492,492,2025-05-01,2025-07-01,1,2,2,0.142857,0.628571,HIGH
498,498,2025-05-01,2025-07-01,2,2,1,0.166667,0.708333,HIGH
409,409,2025-05-01,2025-07-01,1,0,6,0.0,0.6,HIGH
415,415,2025-05-01,2025-07-01,1,4,1,0.0,0.825,HIGH
417,417,2025-05-01,2025-07-01,1,1,6,0.0,0.6,HIGH
419,419,2025-05-01,2025-07-01,1,1,2,0.0,0.6,HIGH
427,427,2025-05-01,2025-07-01,3,2,0,0.0,0.675,HIGH
429,429,2025-05-01,2025-07-01,1,2,2,0.125,0.625,HIGH
430,430,2025-05-01,2025-07-01,1,0,2,0.0,0.6,HIGH
435,435,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
439,439,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
445,445,2025-05-01,2025-07-01,1,0,4,0.0,0.6,HIGH
453,453,2025-05-01,2025-07-01,3,5,0,0.0,0.9,HIGH
460,460,2025-05-01,2025-07-01,1,1,4,0.0,0.6,HIGH
464,464,2025-05-01,2025-07-01,3,2,0,0.0,0.675,HIGH
475,475,2025-05-01,2025-07-01,1,3,0,0.0,0.75,HIGH
479,479,2025-05-01,2025-07-01,1,2,1,0.125,0.7,HIGH
488,488,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
493,493,2025-05-01,2025-07-01,1,3,0,0.0,0.75,HIGH
501,501,2025-05-01,2025-07-01,2,3,0,0.0,0.75,HIGH
513,513,2025-05-01,2025-07-01,2,3,1,0.0,0.75,HIGH
514,514,2025-05-01,2025-07-01,4,4,0,0.0,0.825,HIGH
518,518,2025-05-01,2025-07-01,3,5,4,0.0,0.61875,HIGH
521,521,2025-05-01,2025-07-01,1,1,2,0.0,0.6,HIGH
527,527,2025-05-01,2025-07-01,1,0,4,0.0,0.6,HIGH
528,528,2025-05-01,2025-07-01,1,2,4,0.0,0.6,HIGH
536,536,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
541,541,2025-05-01,2025-07-01,3,3,0,0.0,0.75,HIGH
543,543,2025-05-01,2025-07-01,1,0,5,0.0,0.6,HIGH
553,553,2025-05-01,2025-07-01,0,0,5,0.125,0.025,MEDIUM
547,547,2025-05-01,2025-07-01,2,5,0,0.0,0.9,HIGH
561,561,2025-05-01,2025-07-01,0,1,3,0.125,0.025,MEDIUM
588,588,2025-05-01,2025-07-01,0,3,2,0.0,0.0375,MEDIUM
462,462,2025-05-01,2025-07-01,0,0,5,0.166667,0.033333,MEDIUM
602,602,2025-05-01,2025-07-01,0,0,7,0.125,0.025,MEDIUM
617,617,2025-05-01,2025-07-01,0,3,0,0.0,0.15,MEDIUM
465,465,2025-05-01,2025-07-01,0,0,10,0.1,0.02,MEDIUM
638,638,2025-05-01,2025-07-01,0,0,0,0.125,0.025,MEDIUM
566,566,2025-05-01,2025-07-01,1,2,2,0.0,0.6,HIGH
654,654,2025-05-01,2025-07-01,0,0,0,0.125,0.025,MEDIUM
667,667,2025-05-01,2025-07-01,0,0,6,0.125,0.025,MEDIUM
574,574,2025-05-01,2025-07-01,2,4,0,0.0,0.825,HIGH
678,678,2025-05-01,2025-07-01,0,0,2,0.25,0.05,MEDIUM
581,581,2025-05-01,2025-07-01,1,1,4,0.0,0.6,HIGH
705,705,2025-05-01,2025-07-01,0,0,0,0.25,0.05,MEDIUM
584,584,2025-05-01,2025-07-01,2,2,1,0.0,0.675,HIGH
716,716,2025-05-01,2025-07-01,0,0,2,0.5,0.1,MEDIUM
587,587,2025-05-01,2025-07-01,1,2,6,0.0,0.6,HIGH
470,470,2025-05-01,2025-07-01,1,2,1,0.166667,0.708333,HIGH
589,589,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
591,591,2025-05-01,2025-07-01,2,1,0,0.0,0.6,HIGH
722,722,2025-05-01,2025-07-01,0,1,4,0.125,0.025,MEDIUM
599,599,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
728,728,2025-05-01,2025-07-01,0,0,6,0.125,0.025,MEDIUM
476,476,2025-05-01,2025-07-01,0,0,4,0.2,0.04,MEDIUM
750,750,2025-05-01,2025-07-01,0,2,0,0.25,0.125,MEDIUM
773,773,2025-05-01,2025-07-01,0,0,4,0.25,0.05,MEDIUM
500,500,2025-05-01,2025-07-01,0,0,5,0.4,0.08,MEDIUM
624,624,2025-05-01,2025-07-01,3,3,3,0.0,0.6,HIGH
631,631,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
504,504,2025-05-01,2025-07-01,1,2,6,0.111111,0.622222,HIGH
634,634,2025-05-01,2025-07-01,2,1,2,0.0,0.6,HIGH
505,505,2025-05-01,2025-07-01,1,0,5,0.1,0.62,HIGH
512,512,2025-05-01,2025-07-01,0,0,5,0.2,0.04,MEDIUM
538,538,2025-05-01,2025-07-01,0,0,6,0.285714,0.057143,MEDIUM
545,545,2025-05-01,2025-07-01,0,0,8,0.1,0.02,MEDIUM
652,652,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
549,549,2025-05-01,2025-07-01,0,0,0,0.142857,0.028571,MEDIUM
655,655,2025-05-01,2025-07-01,1,4,3,0.0,0.625,HIGH
559,559,2025-05-01,2025-07-01,1,0,2,0.166667,0.633333,HIGH
663,663,2025-05-01,2025-07-01,1,0,1,0.0,0.6,HIGH
674,674,2025-05-01,2025-07-01,1,0,3,0.0,0.6,HIGH
679,679,2025-05-01,2025-07-01,3,3,0,0.0,0.75,HIGH
681,681,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
682,682,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
693,693,2025-05-01,2025-07-01,1,2,6,0.0,0.6,HIGH
696,696,2025-05-01,2025-07-01,1,1,3,0.0,0.6,HIGH
700,700,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
701,701,2025-05-01,2025-07-01,1,1,2,0.0,0.6,HIGH
709,709,2025-05-01,2025-07-01,2,2,0,0.0,0.675,HIGH
719,719,2025-05-01,2025-07-01,3,3,1,0.0,0.75,HIGH
724,724,2025-05-01,2025-07-01,1,2,5,0.0,0.6,HIGH
732,732,2025-05-01,2025-07-01,1,2,4,0.0,0.6,HIGH
733,733,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
738,738,2025-05-01,2025-07-01,2,2,1,0.0,0.675,HIGH
739,739,2025-05-01,2025-07-01,1,2,3,0.0,0.6,HIGH
741,741,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
746,746,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
749,749,2025-05-01,2025-07-01,1,1,4,0.0,0.6,HIGH
754,754,2025-05-01,2025-07-01,1,1,5,0.0,0.6,HIGH
755,755,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
759,759,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
764,764,2025-05-01,2025-07-01,1,0,3,0.0,0.6,HIGH
770,770,2025-05-01,2025-07-01,2,2,2,0.0,0.6,HIGH
771,771,2025-05-01,2025-07-01,2,2,1,0.0,0.675,HIGH
776,776,2025-05-01,2025-07-01,2,3,3,0.0,0.6,HIGH
68,68,2025-05-01,2025-07-01,1,1,1,0.142857,0.628571,HIGH
785,785,2025-05-01,2025-07-01,1,1,6,0.0,0.6,HIGH
788,788,2025-05-01,2025-07-01,1,4,1,0.0,0.825,HIGH
789,789,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
790,790,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
796,796,2025-05-01,2025-07-01,3,5,1,0.0,0.9,HIGH
797,797,2025-05-01,2025-07-01,1,0,2,0.0,0.6,HIGH
800,800,2025-05-01,2025-07-01,1,2,0,0.0,0.675,HIGH
104,104,2025-05-01,2025-07-01,1,2,4,0.1,0.62,HIGH
107,107,2025-05-01,2025-07-01,0,2,0,0.2,0.115,MEDIUM
121,121,2025-05-01,2025-07-01,0,0,8,0.1,0.02,MEDIUM
809,809,2025-05-01,2025-07-01,1,1,0,0.0,0.6,HIGH
126,126,2025-05-01,2025-07-01,0,1,3,0.090909,0.018182,MEDIUM
129,129,2025-05-01,2025-07-01,1,2,1,0.1,0.695,HIGH
131,131,2025-05-01,2025-07-01,0,0,0,0.142857,0.028571,MEDIUM
823,823,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
824,824,2025-05-01,2025-07-01,1,0,1,0.0,0.6,HIGH
827,827,2025-05-01,2025-07-01,3,2,0,0.0,0.675,HIGH
829,829,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
835,835,2025-05-01,2025-07-01,1,1,2,0.0,0.6,HIGH
841,841,2025-05-01,2025-07-01,2,4,0,0.0,0.825,HIGH
145,145,2025-05-01,2025-07-01,0,1,1,0.142857,0.028571,MEDIUM
845,845,2025-05-01,2025-07-01,1,2,2,0.125,0.625,HIGH
846,846,2025-05-01,2025-07-01,1,1,5,0.125,0.625,HIGH
858,858,2025-05-01,2025-07-01,1,3,1,0.0,0.75,HIGH
862,862,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
803,803,2025-05-01,2025-07-01,0,0,0,0.25,0.05,MEDIUM
150,150,2025-05-01,2025-07-01,0,0,5,0.285714,0.057143,MEDIUM
871,871,2025-05-01,2025-07-01,1,2,2,0.0,0.6,HIGH
882,882,2025-05-01,2025-07-01,1,2,4,0.0,0.6,HIGH
807,807,2025-05-01,2025-07-01,0,1,6,0.25,0.05,MEDIUM
888,888,2025-05-01,2025-07-01,1,2,1,0.0,0.675,HIGH
895,895,2025-05-01,2025-07-01,1,0,3,0.0,0.6,HIGH
905,905,2025-05-01,2025-07-01,2,1,1,0.0,0.6,HIGH
818,818,2025-05-01,2025-07-01,0,0,8,0.125,0.025,MEDIUM
922,922,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
868,868,2025-05-01,2025-07-01,0,1,5,0.125,0.025,MEDIUM
928,928,2025-05-01,2025-07-01,1,1,1,0.0,0.6,HIGH
870,870,2025-05-01,2025-07-01,0,0,8,0.125,0.025,MEDIUM
873,873,2025-05-01,2025-07-01,0,0,0,0.25,0.05,MEDIUM
874,874,2025-05-01,2025-07-01,0,3,2,0.0,0.0375,MEDIUM
936,936,2025-05-01,2025-07-01,1,0,1,0.0,0.6,HIGH
937,937,2025-05-01,2025-07-01,1,6,0,0.0,0.9,HIGH
900,900,2025-05-01,2025-07-01,0,0,0,0.25,0.05,MEDIUM
939,939,2025-05-01,2025-07-01,0,1,0,0.125,0.025,MEDIUM
946,946,2025-05-01,2025-07-01,2,3,2,0.0,0.6375,HIGH
948,948,2025-05-01,2025-07-01,1,1,7,0.0,0.6,HIGH
950,950,2025-05-01,2025-07-01,0,0,6,0.125,0.025,MEDIUM
954,954,2025-05-01,2025-07-01,3,2,0,0.0,0.675,HIGH
964,964,2025-05-01,2025-07-01,2,2,0,0.0,0.675,HIGH
973,973,2025-05-01,2025-07-01,1,1,4,0.0,0.6,HIGH
976,976,2025-05-01,2025-07-01,1,0,0,0.0,0.6,HIGH
596,596,2025-05-01,2025-07-01,0,1,7,0.090909,0.018182,MEDIUM
601,601,2025-05-01,2025-07-01,0,0,3,0.2,0.04,MEDIUM
609,609,2025-05-01,2025-07-01,0,1,3,0.142857,0.028571,MEDIUM
611,611,2025-05-01,2025-07-01,0,1,2,0.166667,0.033333,MEDIUM
632,632,2025-05-01,2025-07-01,2,3,1,0.111111,0.772222,HIGH
648,648,2025-05-01,2025-07-01,0,0,2,0.333333,0.066667,MEDIUM
649,649,2025-05-01,2025-07-01,0,1,7,0.090909,0.018182,MEDIUM
651,651,2025-05-01,2025-07-01,0,0,0,0.142857,0.028571,MEDIUM
657,657,2025-05-01,2025-07-01,0,2,4,0.111111,0.022222,MEDIUM
662,662,2025-05-01,2025-07-01,0,0,0,0.166667,0.033333,MEDIUM
686,686,2025-05-01,2025-07-01,0,0,5,0.2,0.04,MEDIUM
690,690,2025-05-01,2025-07-01,1,1,1,0.2,0.64,HIGH
694,694,2025-05-01,2025-07-01,0,1,6,0.1,0.02,MEDIUM
708,708,2025-05-01,2025-07-01,0,1,4,0.166667,0.033333,MEDIUM
717,717,2025-05-01,2025-07-01,2,2,0,0.2,0.715,HIGH
844,844,2025-05-01,2025-07-01,0,1,3,0.166667,0.033333,MEDIUM
891,891,2025-05-01,2025-07-01,0,0,5,0.166667,0.033333,MEDIUM
898,898,2025-05-01,2025-07-01,0,0,5,0.2,0.04,MEDIUM
910,910,2025-05-01,2025-07-01,1,2,1,0.2,0.715,HIGH
911,911,2025-05-01,2025-07-01,0,0,0,0.090909,0.018182,MEDIUM
916,916,2025-05-01,2025-07-01,0,0,0,0.2,0.04,MEDIUM
920,920,2025-05-01,2025-07-01,0,0,6,0.142857,0.028571,MEDIUM
927,927,2025-05-01,2025-07-01,0,0,7,0.1,0.02,MEDIUM
932,932,2025-05-01,2025-07-01,1,2,4,0.133333,0.626667,HIGH
933,933,2025-05-01,2025-07-01,1,2,2,0.166667,0.633333,HIGH
934,934,2025-05-01,2025-07-01,0,0,11,0.090909,0.018182,MEDIUM
941,941,2025-05-01,2025-07-01,0,0,5,0.2,0.04,MEDIUM
945,945,2025-05-01,2025-07-01,0,0,5,0.166667,0.033333,MEDIUM
952,952,2025-05-01,2025-07-01,0,1,0,0.166667,0.033333,MEDIUM
963,963,2025-05-01,2025-07-01,0,0,6,0.166667,0.033333,MEDIUM
970,970,2025-05-01,2025-07-01,0,0,0,0.333333,0.066667,MEDIUM
972,972,2025-05-01,2025-07-01,0,0,0,0.2,0.04,MEDIUM
977,977,2025-05-01,2025-07-01,1,0,7,0.111111,0.622222,HIGH
979,979,2025-05-01,2025-07-01,1,1,4,0.1,0.62,HIGH
980,980,2025-05-01,2025-07-01,0,1,8,0.111111,0.022222,MEDIUM
987,987,2025-05-01,2025-07-01,0,0,0,0.111111,0.022222,MEDIUM
993,993,2025-05-01,2025-07-01,0,0,7,0.1,0.02,MEDIUM
