event_id,transaction_id,account_id,protocol_id,event_type,token_id,amount,collateral_amount,debt_amount,timestamp
7331,11434,152,4,REPAY,3,1365.206966,,1365.206966,2025-04-14 05:43:12
7332,11435,607,2,REPAY,4,3980.32143,,3980.32143,2025-04-14 05:49:06
7333,11436,986,4,REPAY,3,613.965298,,613.965298,2025-04-14 05:57:20
7334,11437,97,1,REPAY,5,20.740977,,20.740977,2025-04-14 06:11:33
7335,11438,363,4,LIQUIDATION,1,0.724627,0.8163929394,0.724627,2025-04-14 06:38:40
7336,11439,974,4,REPAY,3,483.91473,,483.91473,2025-04-14 06:51:16
7337,11443,245,4,REPAY,1,7.348256,,7.348256,2025-04-14 07:54:48
7338,11447,557,3,REPAY,3,1388.496734,,1388.496734,2025-04-14 08:35:06
7339,11448,363,1,DEPOSIT,2,3004.762794,3004.762794,,2025-04-14 08:36:29
7340,11449,29,4,DEPOSIT,4,1804.825766,1804.825766,,2025-04-14 08:41:32
7341,11450,344,2,LIQUIDATION,3,3.111623,3.0435467908,3.111623,2025-04-14 08:53:00
7342,11453,691,2,REPAY,3,143.199491,,143.199491,2025-04-14 09:12:42
7343,11454,269,4,REPAY,4,9680.221769,,9680.221769,2025-04-14 09:29:21
7344,11455,292,2,LIQUIDATION,4,26.156293,28.8999450969,26.156293,2025-04-14 09:30:38
7345,11456,241,3,BORROW,1,9874.321641,16125.103517142,9874.321641,2025-04-14 09:35:32
7346,11457,917,4,REPAY,4,0.108653,,0.108653,2025-04-14 09:40:08
7347,11460,737,1,REPAY,4,0.864834,,0.864834,2025-04-14 10:24:07
7348,11461,610,3,DEPOSIT,2,2018.394909,2018.394909,,2025-04-14 10:39:07
7349,11463,58,1,REPAY,5,251.855704,,251.855704,2025-04-14 11:09:26
7350,11465,437,1,REPAY,1,0.01119,,0.01119,2025-04-14 11:41:14
7351,11466,689,3,WITHDRAW,4,1149.477884,,,2025-04-14 11:46:50
7352,11467,59,4,REPAY,4,2.355248,,2.355248,2025-04-14 12:33:07
7353,11468,196,3,REPAY,5,7236.789394,,7236.789394,2025-04-14 12:41:17
7354,11470,497,1,WITHDRAW,2,231.018598,,,2025-04-14 12:54:37
7355,11471,637,2,WITHDRAW,5,7192.718358,,,2025-04-14 12:55:09
7356,11472,978,1,REPAY,1,0.060978,,0.060978,2025-04-14 13:18:18
7357,11473,795,4,REPAY,3,0.00018,,0.00018,2025-04-14 13:55:36
7358,11474,921,4,BORROW,1,3080.091733,4298.5341856349,3080.091733,2025-04-14 14:08:11
7359,11475,599,1,REPAY,2,338.366452,,338.366452,2025-04-14 14:08:23
7360,11476,566,1,BORROW,2,2065.225027,3114.6290773939,2065.225027,2025-04-14 14:09:00
7361,11478,464,3,BORROW,4,4621.171769,9383.8733782117,4621.171769,2025-04-14 14:13:11
7362,11480,499,2,WITHDRAW,2,9740.574385,,,2025-04-14 14:33:30
7363,11481,166,4,REPAY,3,1.231444,,1.231444,2025-04-14 14:35:48
7364,11482,37,3,WITHDRAW,3,9105.774175,,,2025-04-14 14:57:23
7365,11484,954,4,DEPOSIT,5,6844.642991,6844.642991,,2025-04-14 15:10:25
7366,11485,454,4,REPAY,3,534.171435,,534.171435,2025-04-14 15:33:05
7367,11486,951,2,REPAY,4,58.229937,,58.229937,2025-04-14 15:36:26
7368,11488,74,3,REPAY,3,685.958122,,685.958122,2025-04-14 16:09:23
7369,11489,190,3,REPAY,5,13.831067,,13.831067,2025-04-14 16:10:02
7370,11492,709,1,BORROW,1,5787.075326,14462.4956327526,5787.075326,2025-04-14 17:02:11
7371,11494,466,2,DEPOSIT,3,5177.006026,5177.006026,,2025-04-14 17:09:25
7372,11496,180,1,BORROW,1,5912.239836,12908.7629368277,5912.239836,2025-04-14 17:29:11
7373,11497,284,4,REPAY,4,99.862568,,99.862568,2025-04-14 17:53:36
7374,11501,210,1,BORROW,5,238.09437,507.3851489463,238.09437,2025-04-14 18:34:45
7375,11504,821,2,LIQUIDATION,4,2161.076468,2166.3625387704,2161.076468,2025-04-14 18:54:23
7376,11505,974,2,REPAY,5,50.689279,,50.689279,2025-04-14 19:09:08
7377,11506,24,4,LIQUIDATION,2,0.012293,0.0142610396,0.012293,2025-04-14 19:23:34
7378,11507,474,2,REPAY,1,746.23709,,746.23709,2025-04-14 19:32:20
7379,11508,476,1,REPAY,2,8.227566,,8.227566,2025-04-14 19:34:48
7380,11510,249,1,REPAY,5,2138.535156,,2138.535156,2025-04-14 20:02:18
7381,11511,203,4,REPAY,4,174.267662,,174.267662,2025-04-14 20:08:01
7382,11512,767,1,REPAY,3,5867.304473,,5867.304473,2025-04-14 20:10:07
7383,11514,827,3,BORROW,4,727.855501,1286.4038792776,727.855501,2025-04-14 20:51:52
7384,11515,890,4,REPAY,2,25.262348,,25.262348,2025-04-14 21:08:39
7385,11516,870,1,REPAY,2,0.00248,,0.00248,2025-04-14 21:12:42
7386,11517,498,1,DEPOSIT,4,7561.285212,7561.285212,,2025-04-14 21:23:35
7387,11519,760,2,WITHDRAW,3,6824.874617,,,2025-04-14 21:44:29
7388,11520,605,4,REPAY,5,2726.89428,,2726.89428,2025-04-14 21:49:12
7389,11521,816,2,REPAY,1,0.075405,,0.075405,2025-04-14 21:59:25
7390,11522,895,2,REPAY,1,1.369299,,1.369299,2025-04-14 22:16:40
7391,11524,827,2,BORROW,5,2951.939371,5713.5675913582,2951.939371,2025-04-14 22:45:23
7392,11525,414,1,WITHDRAW,2,8746.959203,,,2025-04-14 22:57:28
7393,11526,708,3,WITHDRAW,2,1855.04382,,,2025-04-14 23:13:30
7394,11527,629,1,REPAY,5,31.877895,,31.877895,2025-04-14 23:27:48
7395,11528,710,4,REPAY,1,90.445115,,90.445115,2025-04-14 23:29:00
7396,11529,498,4,LIQUIDATION,1,8219.618617,8925.5141834486,8219.618617,2025-04-14 23:38:24
7397,11530,675,2,BORROW,5,4019.114625,9237.9091373935,4019.114625,2025-04-14 23:40:40
7398,11531,583,1,DEPOSIT,2,2488.823925,2488.823925,,2025-04-15 00:05:27
7399,11532,613,4,REPAY,5,0.97424,,0.97424,2025-04-15 00:12:10
7400,11534,38,4,DEPOSIT,4,4600.078684,4600.078684,,2025-04-15 00:14:33
7401,11535,277,4,REPAY,5,2249.50642,,2249.50642,2025-04-15 00:19:07
7402,11537,997,4,REPAY,3,349.067649,,349.067649,2025-04-15 00:43:13
7403,11539,745,4,BORROW,1,9753.683336,11776.439535069,9753.683336,2025-04-15 01:24:26
7404,11540,934,2,DEPOSIT,5,3552.266235,3552.266235,,2025-04-15 01:29:42
7405,11542,419,1,DEPOSIT,4,197.092454,197.092454,,2025-04-15 01:43:39
7406,11544,241,1,DEPOSIT,5,4291.211646,4291.211646,,2025-04-15 02:25:47
7407,11546,118,2,BORROW,1,2497.729017,4340.394452194,2497.729017,2025-04-15 02:47:13
7408,11549,416,1,REPAY,4,8.843887,,8.843887,2025-04-15 03:35:15
7409,11551,109,1,BORROW,5,1208.067978,2099.2051175969,1208.067978,2025-04-15 03:53:00
7410,11554,135,2,REPAY,5,1064.836466,,1064.836466,2025-04-15 04:33:26
7411,11556,376,3,LIQUIDATION,1,6131.034276,5625.6551074723,6131.034276,2025-04-15 05:01:03
7412,11557,630,4,REPAY,3,2.501095,,2.501095,2025-04-15 05:09:36
7413,11558,543,1,REPAY,3,75.040657,,75.040657,2025-04-15 05:19:48
7414,11559,404,3,LIQUIDATION,5,4612.254358,4508.5189597086,4612.254358,2025-04-15 06:05:02
7415,11560,874,2,WITHDRAW,1,2632.608921,,,2025-04-15 06:09:47
7416,11561,334,1,BORROW,5,9111.214789,10940.8902872441,9111.214789,2025-04-15 06:17:31
7417,11562,721,3,REPAY,4,671.248108,,671.248108,2025-04-15 06:27:00
7418,11565,74,3,REPAY,1,302.418924,,302.418924,2025-04-15 07:18:35
7419,11566,746,4,REPAY,5,929.577538,,929.577538,2025-04-15 07:31:21
7420,11567,116,1,DEPOSIT,4,7491.149518,7491.149518,,2025-04-15 07:48:21
7421,11568,893,4,REPAY,3,26.137854,,26.137854,2025-04-15 08:11:33
7422,11569,912,3,REPAY,3,556.943036,,556.943036,2025-04-15 08:16:55
7423,11571,500,4,REPAY,5,78.264531,,78.264531,2025-04-15 08:24:46
7424,11572,829,2,BORROW,1,2770.541437,4387.566375509,2770.541437,2025-04-15 08:37:17
7425,11573,385,4,REPAY,5,10.483843,,10.483843,2025-04-15 08:58:59
7426,11574,113,3,REPAY,1,3114.20258,,3114.20258,2025-04-15 09:00:50
7427,11575,919,4,REPAY,1,8.428046,,8.428046,2025-04-15 09:05:51
7428,11576,430,1,BORROW,4,2768.822145,6890.7358460209,2768.822145,2025-04-15 09:12:12
7429,11578,593,3,WITHDRAW,3,1549.751012,,,2025-04-15 09:21:49
7430,11579,862,2,BORROW,5,898.105981,1682.7598444203,898.105981,2025-04-15 09:24:58
7431,11580,543,2,WITHDRAW,4,8471.967169,,,2025-04-15 09:26:15
7432,11581,834,4,REPAY,5,184.827075,,184.827075,2025-04-15 09:28:18
7433,11583,70,1,DEPOSIT,5,1108.264851,1108.264851,,2025-04-15 09:59:57
7434,11584,980,1,REPAY,4,981.864944,,981.864944,2025-04-15 10:00:37
7435,11586,945,2,REPAY,5,0.001324,,0.001324,2025-04-15 10:06:58
7436,11588,197,1,BORROW,4,3436.498236,5913.4307827064,3436.498236,2025-04-15 10:46:32
7437,11590,10,4,BORROW,5,7027.254347,13676.5783883837,7027.254347,2025-04-15 10:52:11
7438,11591,514,1,BORROW,5,7653.933865,12674.0904505481,7653.933865,2025-04-15 10:55:38
7439,11593,824,2,BORROW,3,7893.552258,18075.9313745668,7893.552258,2025-04-15 11:08:39
7440,11594,558,2,REPAY,2,16.987976,,16.987976,2025-04-15 11:17:13
7441,11597,723,2,REPAY,3,232.608969,,232.608969,2025-04-15 12:21:20
7442,11598,497,3,REPAY,1,0.911008,,0.911008,2025-04-15 12:26:49
7443,11600,694,2,DEPOSIT,2,6583.701636,6583.701636,,2025-04-15 12:37:36
7444,11601,791,2,BORROW,1,8290.146042,14662.9864205668,8290.146042,2025-04-15 13:06:20
7445,11602,730,3,DEPOSIT,4,2694.711406,2694.711406,,2025-04-15 13:10:59
7446,11603,429,1,BORROW,1,3979.143292,8606.3995000837,3979.143292,2025-04-15 13:12:15
7447,11604,753,2,BORROW,2,251.126018,335.4129574623,251.126018,2025-04-15 13:18:14
7448,11605,264,2,REPAY,4,1389.094724,,1389.094724,2025-04-15 13:57:18
7449,11606,581,1,REPAY,4,33.020249,,33.020249,2025-04-15 13:58:35
7450,11607,211,2,BORROW,2,592.408095,1405.3978454679,592.408095,2025-04-15 14:00:42
7451,11609,391,1,LIQUIDATION,2,390.080432,317.7461066644,390.080432,2025-04-15 14:17:16
7452,11610,847,3,REPAY,1,35.070203,,35.070203,2025-04-15 14:44:38
7453,11611,721,1,REPAY,5,3299.912211,,3299.912211,2025-04-15 14:50:36
7454,11612,532,3,REPAY,3,1527.485956,,1527.485956,2025-04-15 15:02:01
7455,11613,77,4,BORROW,2,7474.950858,18515.9592711697,7474.950858,2025-04-15 15:43:09
7456,11616,269,4,REPAY,5,3934.166286,,3934.166286,2025-04-15 16:28:46
7457,11619,750,2,REPAY,1,7287.838069,,7287.838069,2025-04-15 17:15:17
7458,11620,310,3,REPAY,3,0.159271,,0.159271,2025-04-15 17:15:44
7459,11621,239,4,REPAY,4,200.623867,,200.623867,2025-04-15 17:19:17
7460,11624,225,3,WITHDRAW,5,9453.483675,,,2025-04-15 18:03:10
7461,11625,665,3,REPAY,2,2419.087785,,2419.087785,2025-04-15 18:08:07
7462,11627,980,1,LIQUIDATION,1,16.647513,17.9461444392,16.647513,2025-04-15 18:52:33
7463,11628,754,2,BORROW,4,7087.993018,13729.5103485163,7087.993018,2025-04-15 19:02:08
7464,11630,505,4,REPAY,3,155.099504,,155.099504,2025-04-15 19:17:26
7465,11631,543,3,REPAY,1,88.429023,,88.429023,2025-04-15 19:27:46
7466,11632,19,1,REPAY,5,4.961355,,4.961355,2025-04-15 19:29:52
7467,11633,946,2,BORROW,4,2729.327802,5221.164286882,2729.327802,2025-04-15 19:47:20
7468,11634,29,3,REPAY,5,5859.58391,,5859.58391,2025-04-15 19:57:38
7469,11635,706,2,REPAY,3,12.746634,,12.746634,2025-04-15 20:15:17
7470,11636,278,4,REPAY,2,109.73647,,109.73647,2025-04-15 20:16:06
7471,11637,789,4,LIQUIDATION,3,6989.84606,6239.6474604544,6989.84606,2025-04-15 20:20:17
7472,11638,553,2,BORROW,4,7615.294763,14534.0147756915,7615.294763,2025-04-15 20:31:03
7473,11639,905,1,BORROW,5,773.435099,1081.2858017352,773.435099,2025-04-15 20:56:15
7474,11640,341,2,WITHDRAW,5,4854.37688,,,2025-04-15 21:10:01
7475,11641,963,1,REPAY,3,35.854802,,35.854802,2025-04-15 21:10:56
7476,11643,349,4,REPAY,3,5905.184105,,5905.184105,2025-04-15 22:18:09
7477,11644,653,2,WITHDRAW,5,3449.586575,,,2025-04-15 22:37:54
7478,11646,126,3,DEPOSIT,2,7684.321763,7684.321763,,2025-04-15 23:02:51
7479,11647,449,3,REPAY,3,0.001127,,0.001127,2025-04-15 23:05:23
7480,11649,784,3,REPAY,1,194.954453,,194.954453,2025-04-15 23:12:12
7481,11652,889,1,REPAY,2,40.026747,,40.026747,2025-04-15 23:31:42
7482,11653,138,4,BORROW,3,8967.977011,18941.5235886908,8967.977011,2025-04-15 23:41:42
7483,11655,239,4,REPAY,1,4.20026,,4.20026,2025-04-16 00:15:54
7484,11656,232,4,REPAY,4,0.031363,,0.031363,2025-04-16 00:24:40
7485,11658,772,1,REPAY,3,558.659018,,558.659018,2025-04-16 01:19:18
7486,11659,851,1,DEPOSIT,4,3750.094853,3750.094853,,2025-04-16 01:54:44
7487,11661,678,2,REPAY,5,44.629485,,44.629485,2025-04-16 02:02:41
7488,11662,353,2,REPAY,4,9.58335,,9.58335,2025-04-16 02:27:07
7489,11663,8,4,REPAY,1,10.593797,,10.593797,2025-04-16 02:53:30
7490,11664,811,2,BORROW,3,1160.510498,2015.1537069416,1160.510498,2025-04-16 03:11:46
7491,11665,155,2,BORROW,1,7181.506106,14512.0468236309,7181.506106,2025-04-16 03:16:11
7492,11667,254,4,REPAY,3,39.297118,,39.297118,2025-04-16 03:22:36
7493,11669,561,1,REPAY,4,40.522268,,40.522268,2025-04-16 03:47:00
7494,11670,703,3,DEPOSIT,1,250.44765,250.44765,,2025-04-16 03:48:07
7495,11672,409,3,REPAY,2,2479.118351,,2479.118351,2025-04-16 04:04:00
7496,11674,318,3,BORROW,2,3553.189581,6995.6670157055,3553.189581,2025-04-16 04:31:02
7497,11675,525,1,WITHDRAW,1,3196.285784,,,2025-04-16 04:52:27
7498,11676,596,2,REPAY,2,32.482592,,32.482592,2025-04-16 05:07:51
7499,11677,887,1,REPAY,4,7.93963,,7.93963,2025-04-16 06:06:18
7500,11679,109,2,REPAY,4,866.529539,,866.529539,2025-04-16 06:32:27
7501,11680,521,1,REPAY,1,540.485821,,540.485821,2025-04-16 06:42:06
7502,11681,316,4,LIQUIDATION,2,12.626335,12.5351202381,12.626335,2025-04-16 06:59:32
7503,11682,246,2,REPAY,4,90.237688,,90.237688,2025-04-16 07:37:19
7504,11683,267,3,BORROW,2,2899.418642,5513.7057239049,2899.418642,2025-04-16 07:37:41
7505,11685,855,4,BORROW,3,2397.461377,3159.7545765664,2397.461377,2025-04-16 07:56:41
7506,11686,762,3,REPAY,3,0.031766,,0.031766,2025-04-16 08:04:46
7507,11688,102,4,REPAY,3,5.336803,,5.336803,2025-04-16 08:22:01
7508,11689,662,4,WITHDRAW,5,1879.689136,,,2025-04-16 09:19:26
7509,11690,484,2,REPAY,1,2988.340567,,2988.340567,2025-04-16 09:23:28
7510,11691,70,2,WITHDRAW,2,2804.759333,,,2025-04-16 09:27:30
7511,11692,461,3,DEPOSIT,3,7038.469403,7038.469403,,2025-04-16 09:39:09
7512,11693,743,1,REPAY,1,444.746858,,444.746858,2025-04-16 10:42:23
7513,11694,243,1,REPAY,1,0.2488,,0.2488,2025-04-16 10:56:13
7514,11695,113,4,REPAY,1,2663.485563,,2663.485563,2025-04-16 11:03:29
7515,11696,967,1,REPAY,5,0.013033,,0.013033,2025-04-16 11:08:56
7516,11697,128,1,BORROW,5,6702.759054,16722.6186150313,6702.759054,2025-04-16 11:27:10
7517,11698,420,3,LIQUIDATION,4,82.874873,72.8192024445,82.874873,2025-04-16 11:27:28
7518,11699,710,1,REPAY,4,27.008337,,27.008337,2025-04-16 11:49:10
7519,11700,898,3,REPAY,2,0.000536,,0.000536,2025-04-16 11:57:49
7520,11703,469,1,WITHDRAW,3,303.680121,,,2025-04-16 12:45:02
7521,11704,278,4,REPAY,5,244.710494,,244.710494,2025-04-16 12:53:56
7522,11705,168,2,REPAY,2,0.884734,,0.884734,2025-04-16 13:01:00
7523,11706,766,1,REPAY,4,20.52932,,20.52932,2025-04-16 13:25:11
7524,11707,348,1,REPAY,2,1619.33487,,1619.33487,2025-04-16 13:27:19
7525,11709,94,1,WITHDRAW,1,4917.42367,,,2025-04-16 13:34:29
7526,11710,118,1,LIQUIDATION,1,2497.729017,2992.0315761713,2497.729017,2025-04-16 13:37:25
7527,11711,582,1,DEPOSIT,1,6690.610425,6690.610425,,2025-04-16 13:41:50
7528,11712,945,1,REPAY,4,0.000376,,0.000376,2025-04-16 13:52:59
7529,11713,63,1,REPAY,1,46.50208,,46.50208,2025-04-16 13:58:12
7530,11714,42,1,BORROW,5,2614.313147,3647.7213300947,2614.313147,2025-04-16 15:36:46
7531,11715,388,1,REPAY,3,0.087553,,0.087553,2025-04-16 15:48:39
7532,11716,515,3,BORROW,1,624.199159,1242.4437190764,624.199159,2025-04-16 16:51:18
7533,11717,70,1,BORROW,3,2336.415953,5061.9757568741,2336.415953,2025-04-16 17:12:20
7534,11718,561,3,REPAY,1,25.975159,,25.975159,2025-04-16 17:12:51
7535,11719,633,3,REPAY,4,219.572153,,219.572153,2025-04-16 17:17:57
7536,11720,492,3,REPAY,4,720.978473,,720.978473,2025-04-16 17:38:12
7537,11721,479,3,REPAY,1,457.765357,,457.765357,2025-04-16 17:40:45
7538,11722,88,2,REPAY,2,3e-05,,3e-05,2025-04-16 18:12:58
7539,11723,408,3,REPAY,2,2e-05,,2e-05,2025-04-16 18:38:35
7540,11724,671,4,DEPOSIT,4,2398.27429,2398.27429,,2025-04-16 19:29:40
7541,11725,586,1,REPAY,2,8.646053,,8.646053,2025-04-16 20:15:45
7542,11726,311,3,BORROW,4,1693.961085,4117.6571906859,1693.961085,2025-04-16 20:26:15
7543,11727,861,4,REPAY,5,9.064305,,9.064305,2025-04-16 22:34:31
7544,11728,861,3,REPAY,3,0.162245,,0.162245,2025-04-16 22:37:16
7545,11729,603,3,REPAY,1,5.006819,,5.006819,2025-04-16 22:37:40
7546,11730,112,2,REPAY,2,182.915805,,182.915805,2025-04-16 22:48:09
7547,11731,314,1,REPAY,5,0.118611,,0.118611,2025-04-16 22:48:57
7548,11734,997,4,REPAY,5,367.753558,,367.753558,2025-04-16 23:21:22
7549,11735,213,1,REPAY,1,188.387834,,188.387834,2025-04-16 23:45:19
7550,11736,452,1,REPAY,3,0.926585,,0.926585,2025-04-16 23:58:57
7551,11737,652,4,BORROW,5,3079.878507,7438.9652847099,3079.878507,2025-04-17 00:00:27
7552,11738,645,4,REPAY,3,58.980673,,58.980673,2025-04-17 00:16:20
7553,11739,388,3,REPAY,5,0.058097,,0.058097,2025-04-17 00:39:22
7554,11743,369,3,WITHDRAW,5,1625.777233,,,2025-04-17 01:19:09
7555,11744,667,3,DEPOSIT,1,790.847426,790.847426,,2025-04-17 01:49:03
7556,11746,548,1,REPAY,2,2799.519389,,2799.519389,2025-04-17 02:12:16
7557,11747,167,4,REPAY,4,0.774916,,0.774916,2025-04-17 02:26:30
7558,11748,664,1,REPAY,4,0.016545,,0.016545,2025-04-17 02:31:17
7559,11749,625,4,REPAY,4,478.931704,,478.931704,2025-04-17 02:47:39
7560,11750,976,4,LIQUIDATION,1,13987.334715,14629.176936846,13987.334715,2025-04-17 03:05:25
7561,11751,835,1,BORROW,2,743.218968,1054.3091198457,743.218968,2025-04-17 03:09:02
7562,11752,904,3,REPAY,1,8330.640931,,8330.640931,2025-04-17 03:14:34
7563,11753,550,3,REPAY,1,49.139138,,49.139138,2025-04-17 03:15:04
7564,11754,119,3,REPAY,4,84.277927,,84.277927,2025-04-17 03:15:14
7565,11755,584,3,WITHDRAW,5,8656.038405,,,2025-04-17 03:16:17
7566,11756,949,3,BORROW,4,8645.326445,12895.9740037189,8645.326445,2025-04-17 03:24:40
7567,11757,973,2,REPAY,1,0.005145,,0.005145,2025-04-17 03:26:02
7568,11759,865,1,WITHDRAW,4,593.650002,,,2025-04-17 03:43:05
7569,11761,592,2,REPAY,2,0.176499,,0.176499,2025-04-17 04:10:14
7570,11762,866,3,WITHDRAW,4,8362.895692,,,2025-04-17 05:25:13
7571,11763,893,1,REPAY,4,1.714811,,1.714811,2025-04-17 05:36:04
7572,11764,267,1,LIQUIDATION,3,19889.529177,20004.8606420627,19889.529177,2025-04-17 05:36:42
7573,11765,767,1,REPAY,4,435.421466,,435.421466,2025-04-17 05:50:19
7574,11766,197,2,REPAY,5,1540.284754,,1540.284754,2025-04-17 05:55:58
7575,11767,766,2,REPAY,4,0.758139,,0.758139,2025-04-17 06:29:56
7576,11768,280,3,REPAY,2,0.045956,,0.045956,2025-04-17 06:31:14
7577,11769,650,3,DEPOSIT,2,8670.898818,8670.898818,,2025-04-17 06:39:07
7578,11770,429,1,LIQUIDATION,4,5088.82901,5364.5828605601,5088.82901,2025-04-17 06:47:48
7579,11771,246,1,REPAY,2,93.9494,,93.9494,2025-04-17 07:39:12
7580,11774,732,4,REPAY,2,210.569322,,210.569322,2025-04-17 08:03:34
7581,11776,592,3,REPAY,4,0.018416,,0.018416,2025-04-17 08:25:23
7582,11777,883,4,BORROW,5,3669.250169,6599.4296816045,3669.250169,2025-04-17 08:35:46
7583,11778,765,3,REPAY,4,0.038319,,0.038319,2025-04-17 08:57:39
7584,11781,873,3,LIQUIDATION,4,4160.446681,3802.5797331711,4160.446681,2025-04-17 09:46:26
7585,11782,337,4,LIQUIDATION,1,5279.596191,4862.871007042,5279.596191,2025-04-17 09:48:19
7586,11783,66,3,REPAY,2,339.67393,,339.67393,2025-04-17 09:54:42
7587,11784,470,1,WITHDRAW,5,7833.905314,,,2025-04-17 10:30:42
7588,11786,35,4,WITHDRAW,5,2631.333198,,,2025-04-17 10:51:14
7589,11787,426,3,BORROW,3,9312.923623,13952.4228475461,9312.923623,2025-04-17 10:57:03
7590,11788,340,2,DEPOSIT,1,7197.582032,7197.582032,,2025-04-17 11:35:01
7591,11789,847,2,REPAY,3,28.693111,,28.693111,2025-04-17 11:51:44
7592,11790,255,1,REPAY,1,9.989488,,9.989488,2025-04-17 11:53:11
7593,11791,920,2,REPAY,1,66.020008,,66.020008,2025-04-17 12:02:58
7594,11792,958,3,REPAY,3,572.20633,,572.20633,2025-04-17 12:24:22
7595,11793,992,2,REPAY,4,1.501971,,1.501971,2025-04-17 12:29:26
7596,11795,454,2,REPAY,3,146.360501,,146.360501,2025-04-17 13:35:37
7597,11796,241,1,LIQUIDATION,5,9874.321641,9173.9002422625,9874.321641,2025-04-17 13:48:46
7598,11797,13,4,WITHDRAW,2,7481.880722,,,2025-04-17 13:49:53
7599,11799,862,4,REPAY,4,892.294565,,892.294565,2025-04-17 14:03:47
7600,11804,543,1,REPAY,3,231.860799,,231.860799,2025-04-17 16:13:46
7601,11806,997,1,REPAY,1,44.461693,,44.461693,2025-04-17 17:13:41
7602,11807,769,3,WITHDRAW,5,8166.321797,,,2025-04-17 17:17:14
7603,11809,636,4,REPAY,3,5491.642873,,5491.642873,2025-04-17 17:37:21
7604,11810,786,1,WITHDRAW,3,8940.588192,,,2025-04-17 17:54:34
7605,11811,827,2,BORROW,2,1385.623664,1992.7737721927,1385.623664,2025-04-17 18:23:21
7606,11812,471,1,DEPOSIT,2,7456.178591,7456.178591,,2025-04-17 18:28:48
7607,11813,533,2,REPAY,1,416.381869,,416.381869,2025-04-17 18:31:11
7608,11815,255,4,REPAY,3,0.943213,,0.943213,2025-04-17 19:09:21
7609,11816,791,1,REPAY,4,5806.132671,,5806.132671,2025-04-17 19:10:20
7610,11819,707,2,REPAY,4,0.024205,,0.024205,2025-04-17 19:38:52
7611,11820,343,2,LIQUIDATION,2,9071.669132,7723.7140511739,9071.669132,2025-04-17 19:44:57
7612,11821,224,4,REPAY,2,5.652566,,5.652566,2025-04-17 19:45:43
7613,11823,613,3,REPAY,5,0.819749,,0.819749,2025-04-17 20:17:53
7614,11825,819,1,WITHDRAW,3,3306.770089,,,2025-04-17 20:47:51
7615,11828,95,4,REPAY,5,634.718295,,634.718295,2025-04-17 21:22:52
7616,11831,304,3,REPAY,4,4388.004723,,4388.004723,2025-04-17 21:45:29
7617,11833,804,4,REPAY,4,7.674057,,7.674057,2025-04-17 22:10:48
7618,11834,159,2,DEPOSIT,4,6337.508377,6337.508377,,2025-04-17 22:23:42
7619,11835,115,2,LIQUIDATION,4,1009.167959,1206.9671311811,1009.167959,2025-04-17 22:28:35
7620,11837,934,4,BORROW,5,5688.149165,12832.145833975,5688.149165,2025-04-17 23:16:35
7621,11839,951,3,LIQUIDATION,5,69.709073,59.5164132479,69.709073,2025-04-17 23:49:10
7622,11840,588,4,LIQUIDATION,2,7811.005056,7149.728536655,7811.005056,2025-04-18 00:22:18
7623,11841,687,2,LIQUIDATION,2,25.160232,25.4562349983,25.160232,2025-04-18 00:54:00
7624,11843,648,3,DEPOSIT,2,9928.098141,9928.098141,,2025-04-18 01:24:04
7625,11845,687,2,WITHDRAW,3,57.861176,,,2025-04-18 01:49:40
7626,11846,541,3,LIQUIDATION,3,2348.080863,1947.2239117063,2348.080863,2025-04-18 01:56:00
7627,11847,600,3,REPAY,2,0.332366,,0.332366,2025-04-18 02:01:34
7628,11849,614,1,WITHDRAW,3,2133.407947,,,2025-04-18 02:10:41
7629,11851,249,2,REPAY,2,3488.806423,,3488.806423,2025-04-18 02:35:09
7630,11852,559,2,BORROW,4,2351.715275,5433.4146155363,2351.715275,2025-04-18 02:36:51
7631,11853,527,4,BORROW,3,8957.818008,18197.3993031359,8957.818008,2025-04-18 02:41:40
7632,11854,486,4,BORROW,2,268.381087,579.9838202418,268.381087,2025-04-18 02:50:43
7633,11855,967,2,REPAY,1,0.005781,,0.005781,2025-04-18 02:51:39
7634,11856,697,3,REPAY,2,0.096875,,0.096875,2025-04-18 02:58:35
7635,11858,984,3,REPAY,1,1109.06831,,1109.06831,2025-04-18 03:04:05
7636,11859,146,4,LIQUIDATION,3,8999.530013,10380.9555140317,8999.530013,2025-04-18 03:25:34
7637,11860,389,1,REPAY,3,617.952407,,617.952407,2025-04-18 03:30:19
7638,11861,474,1,REPAY,4,59.227346,,59.227346,2025-04-18 03:30:30
7639,11862,102,3,REPAY,3,3.597207,,3.597207,2025-04-18 04:05:18
7640,11863,566,1,LIQUIDATION,1,2065.225027,2006.2620375469,2065.225027,2025-04-18 04:23:34
7641,11864,674,2,REPAY,5,6189.253022,,6189.253022,2025-04-18 04:44:22
7642,11866,701,4,REPAY,3,6332.26229,,6332.26229,2025-04-18 04:46:25
7643,11868,146,1,WITHDRAW,4,8048.717614,,,2025-04-18 04:52:33
7644,11869,995,3,BORROW,1,9126.921724,11009.5979303624,9126.921724,2025-04-18 04:59:43
7645,11873,547,1,LIQUIDATION,2,3857.136495,4420.5403554061,3857.136495,2025-04-18 06:49:04
7646,11874,823,3,BORROW,1,6505.376829,9258.6193509811,6505.376829,2025-04-18 07:22:25
